particle_id,particle_type,vx,vy,vz,px,py,pz,q,nhits
1717986918400,-211,-0.0110981,0.0195133,60.4319,0.557122,0.176894,-85.9264,-1,-1
1786706395136,-211,-0.0110981,0.0195133,60.4319,0.394119,-0.361811,-143.024,-1,-1
1855425871872,211,-0.0110981,0.0195133,60.4319,0.215423,-0.21933,-5.47761,1,-1
1924145348608,-211,-0.0110981,0.0195133,60.4319,-0.0151824,-0.5198,-6.90076,-1,-1
1992864825344,211,-0.0110981,0.0195133,60.4319,0.2728,-0.663156,-2.76418,1,-1
2061584302080,-211,-0.0110981,0.0195133,60.4319,-0.086997,0.39798,-3.15496,-1,-1
2130303778816,321,-0.0110981,0.0195133,60.4319,-0.284543,0.5763,-1.33318,1,-1
2199023255552,-211,-0.0110981,0.0195133,60.4319,-0.183745,-0.0956601,-0.209404,-1,-1
2267742732288,-211,-0.0110981,0.0195133,60.4319,0.109911,-0.0300865,0.283317,-1,-1
2336462209024,-211,-0.0110981,0.0195133,60.4319,-0.749502,-0.618462,843.802,-1,-1
2405181685760,211,-0.0110981,0.0195133,60.4319,-0.112418,-0.0576144,5.90747,1,-1
2473901162496,-211,-0.0110981,0.0195133,60.4319,-0.0517107,-0.162978,6.29466,-1,-1
4096,130,-0.0110981,0.0195133,60.4319,0.179922,-0.0817669,4.81524,0,-1
8192,22,-0.0110472,0.019474,60.4322,0.238445,-0.267704,2.03927,0,-1
68719484928,22,-0.0110472,0.019474,60.4322,0.224896,-0.0901029,1.37122,0,-1
12288,22,-0.0111337,0.019523,60.4321,-0.459524,0.098925,3.37032,0,-1
68719489024,22,-0.0111337,0.019523,60.4321,-0.47516,0.154284,2.75696,0,-1
16384,22,-0.0111478,0.0194781,60.4319,-0.222199,-0.216964,0.0155667,0,-1
68719493120,22,-0.0111478,0.0194781,60.4319,-0.0698374,0.0102165,-0.0114337,0,-1
20480,22,-0.011044,0.0196251,60.4315,0.084789,0.0491363,-0.3171,0,-1
68719497216,22,-0.011044,0.0196251,60.4315,0.0867854,0.304949,-0.869765,0,-1
24576,211,-0.0110984,0.0195132,60.4318,-0.738109,-0.318864,-53.2497,1,-1
68719501312,-211,-0.0110984,0.0195132,60.4318,-0.323239,-0.0833518,-35.5923,-1,-1
28672,2212,0.148456,0.0219328,84.1261,0.17427,-0.166115,14.9174,1,-1
32768,22,-0.0110981,0.0195133,60.4319,0.0615711,0.0722679,26.0412,0,-1
36864,22,-0.0110163,0.0195532,60.4712,0.24881,0.0772342,125.424,0,-1
68719513600,22,-0.0110163,0.0195532,60.4712,0.0683241,0.0775536,27.0285,0,-1
40960,22,-0.0110602,0.019527,60.4323,0.262788,0.147821,2.99176,0,-1
68719517696,22,-0.0110602,0.019527,60.4323,0.0863957,-0.0215626,0.613588,0,-1
45056,22,-0.0110973,0.0195232,60.4319,-0.00846213,0.00913258,-0.0276433,0,-1
68719521792,22,-0.0110973,0.0195232,60.4319,0.0224897,0.171835,0.137089,0,-1
49152,22,-0.0111121,0.019568,60.4317,-0.0460735,0.109365,-0.23144,0,-1
68719525888,22,-0.0111121,0.019568,60.4317,-0.0658017,0.328799,-1.28948,0,-1
53248,22,-0.0111757,0.019531,60.2474,-0.145121,0.0523831,-476.713,0,-1
68719529984,22,-0.0111757,0.019531,60.2474,-0.111797,0.00603136,-133.947,0,-1
57344,22,-0.0110172,0.0194984,60.4,0.261052,-0.116422,-105.638,0,-1
68719534080,22,-0.0110172,0.0194984,60.4,0.297326,0.0136732,-114.179,0,-1
61440,22,-0.011156,0.0195922,60.4192,-0.255167,0.257923,-41.217,0,-1
68719538176,22,-0.011156,0.0195922,60.4192,-0.0778626,0.196116,-31.6929,0,-1
65536,22,-0.0112387,0.0194546,60.4235,-0.147751,-0.0181178,-10.7642,0,-1
68719542272,22,-0.0112387,0.0194546,60.4235,-0.174781,-0.116714,-8.35612,0,-1
69632,22,-0.0111078,0.0195165,60.4317,-0.149494,0.0871168,-2.00144,0,-1
68719546368,22,-0.0111078,0.0195165,60.4317,-0.184207,0.0207782,-3.99485,0,-1
73728,22,-0.0110855,0.019512,60.4318,0.214672,0.0208239,-0.624916,0,-1
68719550464,22,-0.0110855,0.019512,60.4318,0.0103277,-0.044221,-0.189753,0,-1
77824,22,-0.011034,0.0195546,60.4758,0.0757219,0.0096251,63.0736,0,-1
68719554560,22,-0.011034,0.0195546,60.4758,0.0371336,0.0630432,14.2211,0,-1
81920,22,-0.0112098,0.0194406,60.42,-0.304642,-0.202928,-27.861,0,-1
68719558656,22,-0.0112098,0.0194406,60.42,-0.0191291,-0.00791627,-6.49832,0,-1
86016,22,0.148442,0.02199,84.1276,0.00323634,0.164868,4.00184,0,-1
68719562752,22,0.148442,0.02199,84.1276,-0.046275,0.00323737,0.568952,0,-1
90112,22,-0.0110981,0.0195133,60.4319,-0.0701374,0.207128,22.5278,0,-1
68719566848,22,-0.0110981,0.0195133,60.4319,-0.185834,-0.0423767,2.69854,0,-1
94208,-2212,0.923502,1.2571,457.079,0.450512,0.454048,163.372,-1,-1
68719570944,211,0.923502,1.2571,457.079,-0.0192066,0.117082,19.6756,1,-1
98304,22,-1.57631,-1.47534,-126.904,-0.0762465,0.0362194,-2.18616,0,-1
68719575040,22,-1.57631,-1.47534,-126.904,-0.128265,0.0423146,-1.06343,0,-1
102400,22,-1.57628,-1.47536,-126.904,0.0442755,-0.112957,-0.966621,0,-1
68719579136,22,-1.57628,-1.47536,-126.904,0.112856,-0.0108272,-1.45455,0,-1
4503599627370496,321,0.00591708,-0.0192475,53.7754,-0.659088,0.794847,762.008,1,-1
4503668346847232,321,0.00591708,-0.0192475,53.7754,-0.311788,0.473112,4.01617,1,-1
4503737066323968,-211,0.00591708,-0.0192475,53.7754,-0.69659,-0.856325,7.78415,-1,-1
4503805785800704,211,0.00591708,-0.0192475,53.7754,0.592421,0.767678,11.152,1,-1
4503874505277440,-211,0.00591708,-0.0192475,53.7754,-0.18668,-0.412276,6.92642,-1,-1
4503943224754176,211,0.00591708,-0.0192475,53.7754,-0.409018,0.584383,41.2243,1,-1
4504011944230912,211,0.00591708,-0.0192475,53.7754,-0.00788427,0.321408,138.38,1,-1
4504080663707648,211,0.00591708,-0.0192475,53.7754,-0.49208,-0.195733,153.033,1,-1
4504149383184384,-211,0.00591708,-0.0192475,53.7754,0.947242,0.328417,34.6903,-1,-1
4504218102661120,211,0.00591708,-0.0192475,53.7754,-0.663083,0.35342,19.1851,1,-1
4504286822137856,-211,0.00591708,-0.0192475,53.7754,-0.0189845,0.821868,1.72549,-1,-1
4504355541614592,211,0.00591708,-0.0192475,53.7754,0.0277064,-0.041228,0.0370051,1,-1
4504424261091328,-211,0.00591708,-0.0192475,53.7754,-0.128838,-0.316064,1.67803,-1,-1
4504492980568064,211,0.00591708,-0.0192475,53.7754,-0.192769,0.118022,-0.375841,1,-1
4504561700044800,-211,0.00591708,-0.0192475,53.7754,0.0408213,0.129856,0.362734,-1,-1
4504630419521536,321,0.00591708,-0.0192475,53.7754,0.0288763,-0.27758,-0.10927,1,-1
4504699138998272,-321,0.00591708,-0.0192475,53.7754,-0.132134,-0.312831,-0.162286,-1,-1
4504767858475008,211,0.00591708,-0.0192475,53.7754,0.148453,0.129882,245.416,1,-1
4504836577951744,-211,0.00591708,-0.0192475,53.7754,-0.253707,0.13776,40.3631,-1,-1
4504905297428480,211,0.00591708,-0.0192475,53.7754,0.346658,-0.0748354,13.4027,1,-1
4504974016905216,-2212,0.00591708,-0.0192475,53.7754,0.399094,-0.0624831,-1.91144,-1,-1
4505042736381952,2212,0.00591708,-0.0192475,53.7754,-0.00129872,0.382182,-5.17265,1,-1
4505111455858688,-2112,0.00591708,-0.0192475,53.7754,-0.413329,-0.00324153,-6.68563,0,-1
4505180175335424,-2112,0.00591708,-0.0192475,53.7754,-0.0768413,-0.00195227,-26.1767,0,-1
4505248894812160,211,0.00591708,-0.0192475,53.7754,-0.166971,0.165039,-32.0767,1,-1
4505317614288896,211,0.00591708,-0.0192475,53.7754,-0.00964376,0.334887,29.59,1,-1
4505386333765632,-211,0.00591708,-0.0192475,53.7754,0.33612,-0.153658,106.113,-1,-1
4505455053242368,211,0.00591708,-0.0192475,53.7754,0.233156,-0.0336656,93.8793,1,-1
4505523772719104,-211,0.00591708,-0.0192475,53.7754,0.0630276,-0.161736,605.647,-1,-1
4505592492195840,211,0.00591708,-0.0192475,53.7754,-0.138097,0.0846703,-17.4338,1,-1
4505661211672576,211,0.00591708,-0.0192475,53.7754,0.121997,-0.332106,-7.61461,1,-1
4505729931149312,-211,0.00591708,-0.0192475,53.7754,0.617942,-0.0111241,-34.4375,-1,-1
4505798650626048,211,0.00591708,-0.0192475,53.7754,-0.329793,-0.729802,0.278897,1,-1
4505867370102784,-211,0.00591708,-0.0192475,53.7754,0.354622,-0.207019,1.30898,-1,-1
4505936089579520,-321,0.00591708,-0.0192475,53.7754,-0.0942458,0.540072,1.44047,-1,-1
4506004809056256,211,0.00591708,-0.0192475,53.7754,-0.289159,0.520711,1.90007,1,-1
4506073528532992,-211,0.00591708,-0.0192475,53.7754,-0.0442259,-0.36409,52.924,-1,-1
4506142248009728,-211,0.00591708,-0.0192475,53.7754,0.358125,-0.309173,80.4107,-1,-1
4506210967486464,-211,0.00591708,-0.0192475,53.7754,0.455346,1.20692,70.6798,-1,-1
4506279686963200,211,0.00591708,-0.0192475,53.7754,-0.381708,-0.107931,8.175,1,-1
4506348406439936,-211,0.00591708,-0.0192475,53.7754,-0.0285221,0.115816,1.42348,-1,-1
4506417125916672,321,0.00591708,-0.0192475,53.7754,0.376123,-0.29253,3.47436,1,-1
4506485845393408,211,0.00591708,-0.0192475,53.7754,0.333047,-0.0105756,-5.68131,1,-1
4506554564870144,-211,0.00591708,-0.0192475,53.7754,-0.173632,0.223437,-1.27879,-1,-1
4506623284346880,-211,0.00591708,-0.0192475,53.7754,0.176956,0.867841,-24.6647,-1,-1
4506692003823616,-211,0.00591708,-0.0192475,53.7754,0.39455,0.0376019,-60.1426,-1,-1
4506760723300352,22,0.00591708,-0.0192475,53.7754,-0.123889,-0.105549,-2.12083,0,-1
4506829442777088,211,0.00591708,-0.0192475,53.7754,-0.00122642,0.341576,0.763106,1,-1
4506898162253824,-211,0.00591708,-0.0192475,53.7754,0.337641,0.14499,1.27309,-1,-1
4506966881730560,211,0.00591708,-0.0192475,53.7754,-0.0146798,0.00136991,1.01189,1,-1
4507035601207296,-211,0.00591708,-0.0192475,53.7754,0.0254027,0.133279,0.292893,-1,-1
4507104320684032,211,0.00591708,-0.0192475,53.7754,-0.0881721,-0.059676,-0.0718816,1,-1
4507173040160768,-211,0.00591708,-0.0192475,53.7754,0.146944,-0.0390489,0.0629834,-1,-1
4507241759637504,211,0.00591708,-0.0192475,53.7754,0.0295213,0.253335,-20.7911,1,-1
4507310479114240,-211,0.00591708,-0.0192475,53.7754,0.127302,-0.0340195,-16.6228,-1,-1
4507379198590976,211,0.00591708,-0.0192475,53.7754,0.10278,0.243215,-465.137,1,-1
4507447918067712,-211,0.00591708,-0.0192475,53.7754,0.0412856,0.417645,-1133.55,-1,-1
4503599627374592,130,0.00591708,-0.0192475,53.7754,0.374582,0.125202,-38.3636,0,-1
4503599627378688,130,0.00591708,-0.0192475,53.7754,0.064518,0.379245,-2014.2,0,-1
4503599627382784,130,0.00591708,-0.0192475,53.7754,0.28247,-0.268021,0.599303,0,-1
4503599627386880,2112,7.96055,-1.45099,122258,0.202671,0.000177018,2469.89,0,-1
4503599627390976,22,0.0058563,-0.0193252,53.7662,-0.280047,-0.257137,-34.6919,0,-1
4503668346867712,22,0.0058563,-0.0193252,53.7662,-0.467923,-0.698122,-78.9747,0,-1
4503599627395072,-321,-0.0693221,-0.0237832,53.8055,-0.00646916,0.542122,0.417101,-1,-1
4503668346871808,211,-0.0693221,-0.0237832,53.8055,-1.44645,-0.629709,0.162559,1,-1
4503599627399168,22,0.0058756,-0.0192428,53.7755,-0.17676,-0.0275497,0.358599,0,-1
4503668346875904,22,0.0058756,-0.0192428,53.7755,-0.415496,0.0957543,1.1939,0,-1
4503599627403264,22,0.00585378,-0.0192851,53.7864,-0.30703,-0.109868,50.972,0,-1
4503668346880000,22,0.00585378,-0.0192851,53.7864,-0.176172,-0.177078,32.8906,0,-1
4503599627407360,22,0.00591708,-0.0192476,53.7754,0.151245,-0.316152,0.285252,0,-1
4503668346884096,22,0.00591708,-0.0192476,53.7754,-0.10561,-0.563623,1.60464,0,-1
4503599627411456,22,0.00592225,-0.0192907,53.807,-0.000736314,-0.257648,169.858,0,-1
4503668346888192,22,0.00592225,-0.0192907,53.807,0.0312485,0.00298197,16.3063,0,-1
4503599627415552,22,0.00651893,-0.0194021,53.8018,0.081002,-0.0541092,4.49955,0,-1
4503668346892288,22,0.00651893,-0.0194021,53.8018,1.31463,-0.304398,56.5661,0,-1
4503599627419648,2212,27.6362,-10.1042,391.693,0.796855,-0.445374,10.5465,1,-1
4503599627423744,-2212,0.851706,-15.0725,369.379,-0.0352682,-0.438304,5.37656,-1,-1
4503599627427840,2212,-4.48143,-1.15435,60.4059,-0.697119,-0.179991,0.90542,1,-1
4503668346904576,-211,-4.48143,-1.15435,60.4059,0.00838343,0.00576989,0.112255,-1,-1
4503599627431936,2212,-3.25346,99.4893,-1337.36,0.0591129,0.763998,-10.4724,1,-1
4503668346908672,-211,-3.25346,99.4893,-1337.36,-0.0898867,0.175522,-2.66216,-1,-1
4503599627436032,22,0.00585286,-0.0193114,53.772,-0.00686642,0.0167562,-0.189818,0,-1
4503668346912768,22,0.00585286,-0.0193114,53.772,-0.143098,-0.165803,-7.8074,0,-1
4503599627440128,211,0.0059178,-0.0192463,53.7753,0.214744,0.24923,-20.9232,1,-1
4503668346916864,-211,0.0059178,-0.0192463,53.7753,0.278525,0.263778,-22.799,-1,-1
4503599627444224,2112,-1.79528,-3.54686,-6058.8,-0.386537,-1.0121,-1571.78,0,-1
4503668346920960,211,-1.79528,-3.54686,-6058.8,-0.280407,-0.294099,-691.568,1,-1
4503599627448320,22,0.00590531,-0.0192906,53.7648,-0.277313,-0.844277,-215.641,0,-1
4503668346925056,22,0.00590531,-0.0192906,53.7648,-0.00865161,-0.202792,-41.9255,0,-1
4503599627452416,22,0.00591218,-0.0192286,53.7755,0.0393689,0.0980756,0.0818682,0,-1
4503668346929152,22,0.00591218,-0.0192286,53.7755,-0.11149,0.180856,0.158979,0,-1
4503599627456512,211,1.03816,0.813764,56.5591,-0.104439,0.11018,0.273766,1,-1
4503668346933248,-211,1.03816,0.813764,56.5591,0.32734,0.0696981,0.327333,-1,-1
4503599627460608,22,0.00591689,-0.0192523,53.7754,0.00841138,-0.0248182,0.128587,0,-1
4503668346937344,22,0.00591689,-0.0192523,53.7754,-0.0165274,-0.180409,0.113699,0,-1
4503599627464704,22,0.00591908,-0.0192073,53.7758,0.0192533,0.311289,2.17664,0,-1
4503668346941440,22,0.00591908,-0.0192073,53.7758,0.00524043,0.180427,2.21425,0,-1
4503599627468800,22,0.00599009,-0.0192718,53.7782,0.14316,-0.111098,5.60268,0,-1
4503668346945536,22,0.00599009,-0.0192718,53.7782,0.363802,-0.05739,13.3278,0,-1
4503599627472896,22,0.00585987,-0.0192802,53.7802,-0.0999451,-0.0900887,12.5996,0,-1
4503668346949632,22,0.00585987,-0.0192802,53.7802,-0.775948,-0.409558,60.6161,0,-1
4503599627476992,22,0.00608822,-0.0190575,53.8129,0.147816,0.261675,45.3412,0,-1
4503668346953728,22,0.00608822,-0.0190575,53.8129,0.232297,0.160393,37.8958,0,-1
4503599627481088,22,0.00592976,-0.0192171,53.7763,0.0365038,0.0882582,1.33444,0,-1
4503668346957824,22,0.00592976,-0.0192171,53.7763,0.117142,0.280041,9.19966,0,-1
4503599627485184,22,0.00591437,-0.0192826,53.776,-0.00342898,-0.895011,13.8255,0,-1
4503668346961920,22,0.00591437,-0.0192826,53.776,-0.108687,-0.555842,8.88176,0,-1
4503599627489280,22,0.0060072,-0.0192389,53.7757,0.508491,0.0239052,1.84033,0,-1
4503668346966016,22,0.0060072,-0.0192389,53.7757,0.187131,0.042465,0.458321,0,-1
4503599627493376,22,0.00595412,-0.0192876,53.7736,-0.0364479,-0.00312397,-0.333282,0,-1
4503668346970112,22,0.00595412,-0.0192876,53.7736,0.0940763,-0.0592858,-2.51993,0,-1
4503599627497472,22,0.00584209,-0.0192486,53.7656,-0.221836,0.0152377,-35.119,0,-1
4503668346974208,22,0.00584209,-0.0192486,53.7656,-0.0933118,-0.0195814,-6.37953,0,-1
4503599627501568,22,7.96055,-1.45099,122258,-0.0197895,-0.0617982,176.209,0,-1
4503668346978304,22,7.96055,-1.45099,122258,0.0269764,0.0238492,577.88,0,-1
4503599627505664,22,0.00592037,-0.0191829,53.7759,-0.0297012,0.0541465,0.733634,0,-1
4503668346982400,22,0.00592037,-0.0191829,53.7759,0.0429776,0.206642,0.984656,0,-1
4503599627509760,22,0.00597882,-0.019324,53.7762,0.115092,-0.187476,1.94255,0,-1
4503668346986496,22,0.00597882,-0.019324,53.7762,0.0714368,-0.043568,0.310692,0,-1
4503599627513856,22,0.00597003,-0.0191557,53.7755,0.158832,0.159946,0.0742221,0,-1
4503668346990592,22,0.00597003,-0.0191557,53.7755,0.0494853,0.201266,0.000338248,0,-1
4503599627517952,22,0.00589796,-0.0192778,53.8017,-0.0847646,-0.0228075,68.2895,0,-1
4503668346994688,22,0.00589796,-0.0192778,53.8017,-0.0390167,-0.173653,101.602,0,-1
4503599627522048,22,0.0058768,-0.0192319,53.8338,-0.0213393,0.00479142,108.235,0,-1
4503668346998784,22,0.0058768,-0.0192319,53.8338,-0.078748,0.0342337,36.6976,0,-1
4503599627526144,22,0.00591003,-0.0192498,53.7859,-0.0642341,0.0171091,158.546,0,-1
4503668347002880,22,0.00591003,-0.0192498,53.7859,-0.165333,-0.0913548,180.759,0,-1
4503599627530240,22,27.6362,-10.1042,391.693,-0.0212901,0.0329043,0.222389,0,-1
4503668347006976,22,27.6362,-10.1042,391.693,0.176077,0.0651233,0.869648,0,-1
4503599627534336,22,0.851712,-15.0725,369.379,0.096385,0.101008,1.10008,0,-1
4503668347011072,22,0.851712,-15.0725,369.379,-0.042875,0.0126306,0.330233,0,-1
4503599627538432,22,0.00582426,-0.019145,53.7586,-0.120859,0.204199,-22.6516,0,-1
4503668347015168,22,0.00582426,-0.019145,53.7586,-0.172839,0.120112,-30.7393,0,-1
4503599627542528,22,0.0059436,-0.0191334,53.7691,0.132663,0.285416,-17.2864,0,-1
4503668347019264,22,0.0059436,-0.0191334,53.7691,-0.00794006,0.260292,-12.9811,0,-1
4503599627546624,22,0.00591543,-0.0192475,53.7734,-0.135458,-0.00226141,-85.7424,0,-1
4503668347023360,22,0.00591543,-0.0192475,53.7734,-0.0406933,0.00864317,-131.149,0,-1
4503599627550720,22,-0.196753,-8.06631,-95.9735,-0.0194526,-0.0187842,-0.175465,0,-1
4503668347027456,22,-0.196753,-8.06631,-95.9735,0.180609,-0.0357962,-2.42901,0,-1
4503599627554816,22,-0.196865,-8.06631,-95.9725,-0.189833,-0.136067,-1.01579,0,-1
4503668347031552,22,-0.196865,-8.06631,-95.9725,0.0236158,-0.0102198,-0.117693,0,-1
4503599627558912,211,0.0432017,-0.160477,50.1109,-0.0529828,-0.199149,-4.99124,1,-1
4503668347035648,-211,0.0432017,-0.160477,50.1109,-0.325863,-0.344445,-7.74761,-1,-1
4503599627563008,-211,0.0432023,-0.160476,50.111,0.0115894,-0.278585,-5.66024,-1,-1
4503599627567104,22,0.0431885,-0.160501,50.1106,-0.0237778,-0.179177,-2.03543,0,-1
4503668347043840,22,0.0431885,-0.160501,50.1106,-0.141491,-0.116795,-1.83123,0,-1
4503599627571200,22,0.0433674,-0.160505,50.1089,0.0243963,-0.0127817,-0.151216,0,-1
4503668347047936,22,0.0433674,-0.160505,50.1089,0.842937,-0.137258,-10.4889,0,-1
9007199254740992,2212,0.00881496,-0.00125461,-35.3042,-0.334366,0.0735359,7000,1,-1
9007267974217728,2212,0.00881496,-0.00125461,-35.3042,0.334366,-0.0735359,-7000,1,-1
13510798882111488,321,-0.0164778,-0.0116888,-46.6015,0.598878,-0.0557777,-8.58438,1,-1
13510867601588224,-211,-0.0164778,-0.0116888,-46.6015,0.466133,-0.431916,-2.53156,-1,-1
13510936321064960,-211,-0.0164778,-0.0116888,-46.6015,-0.214514,0.334091,-2.69457,-1,-1
13511005040541696,-211,-0.0164778,-0.0116888,-46.6015,0.0180672,0.0832337,-0.12278,-1,-1
13511073760018432,211,-0.0164778,-0.0116888,-46.6015,-0.0988629,0.214599,6.58251,1,-1
13511142479495168,-211,-0.0164778,-0.0116888,-46.6015,-0.642535,0.0587078,52.4569,-1,-1
13511211198971904,211,-0.0164778,-0.0116888,-46.6015,-0.243436,-0.341783,23.9042,1,-1
13511279918448640,-211,-0.0164778,-0.0116888,-46.6015,-0.279642,-0.0170854,3.21777,-1,-1
13511348637925376,211,-0.0164778,-0.0116888,-46.6015,0.0978726,0.117198,3.4088,1,-1
13511417357402112,211,-0.0164778,-0.0116888,-46.6015,-0.460481,-0.447972,8.4007,1,-1
13511486076878848,2112,-0.0164778,-0.0116888,-46.6015,2.57217,0.743671,40.1079,0,-1
13511554796355584,-2112,-0.0164778,-0.0116888,-46.6015,1.07037,0.302359,26.207,0,-1
13511623515832320,211,-0.0164778,-0.0116888,-46.6015,1.8175,0.667539,70.5057,1,-1
13511692235309056,-211,-0.0164778,-0.0116888,-46.6015,0.327323,0.476062,32.4723,-1,-1
13511760954785792,-321,-0.0164778,-0.0116888,-46.6015,-0.50304,-0.312784,1.24629,-1,-1
13511829674262528,211,-0.0164778,-0.0116888,-46.6015,0.193212,-0.155713,-0.189045,1,-1
13511898393739264,2112,-0.0164778,-0.0116888,-46.6015,-0.0249617,0.442324,-1.10059,0,-1
13511967113216000,-211,-0.0164778,-0.0116888,-46.6015,-0.0609632,0.0170701,-8.99046,-1,-1
13512035832692736,211,-0.0164778,-0.0116888,-46.6015,0.0409762,-0.282658,-23.8085,1,-1
13512104552169472,-211,-0.0164778,-0.0116888,-46.6015,0.206879,0.0879793,-29.8487,-1,-1
13512173271646208,-211,-0.0164778,-0.0116888,-46.6015,0.909144,-0.38873,-15.6749,-1,-1
13512241991122944,211,-0.0164778,-0.0116888,-46.6015,-0.522907,-0.183157,-4.32501,1,-1
13512310710599680,-211,-0.0164778,-0.0116888,-46.6015,0.127936,0.116335,-0.324825,-1,-1
13512379430076416,321,-0.0164778,-0.0116888,-46.6015,-0.413659,-0.765834,-7.15176,1,-1
13512448149553152,-211,-0.0164778,-0.0116888,-46.6015,0.182756,-0.0376437,-0.337716,-1,-1
13512516869029888,211,-0.0164778,-0.0116888,-46.6015,-0.370625,-0.335192,-1.69559,1,-1
13512585588506624,-211,-0.0164778,-0.0116888,-46.6015,-0.126665,-0.14054,0.114794,-1,-1
13512654307983360,321,-0.0164778,-0.0116888,-46.6015,-0.084967,-0.0970548,1.42162,1,-1
13512723027460096,321,-0.0164778,-0.0116888,-46.6015,-0.0890655,0.719324,91.1124,1,-1
13512791746936832,-2212,-0.0164778,-0.0116888,-46.6015,-0.814367,-0.237772,310.058,-1,-1
13512860466413568,211,-0.0164778,-0.0116888,-46.6015,0.317899,0.21428,406.323,1,-1
13512929185890304,-211,-0.0164778,-0.0116888,-46.6015,0.180323,-0.00658416,436.383,-1,-1
13512997905367040,-211,-0.0164778,-0.0116888,-46.6015,-0.106575,0.00893592,0.589362,-1,-1
13513066624843776,-321,-0.0164778,-0.0116888,-46.6015,-0.0226933,0.405558,0.430336,-1,-1
13513135344320512,211,-0.0164778,-0.0116888,-46.6015,0.175603,-0.311693,-86.9645,1,-1
13513204063797248,2112,-0.0164778,-0.0116888,-46.6015,-0.783872,0.316864,-1751.54,0,-1
13513272783273984,-2112,-0.0164778,-0.0116888,-46.6015,0.367221,-0.0606978,-6.72079,0,-1
13513341502750720,211,-0.0164778,-0.0116888,-46.6015,-0.118244,0.199205,-1.77436,1,-1
13513410222227456,-211,-0.0164778,-0.0116888,-46.6015,-0.0186799,0.0708942,-0.737142,-1,-1
13513478941704192,211,-0.0164778,-0.0116888,-46.6015,-0.335382,0.573513,-2.62697,1,-1
13513547661180928,211,-0.0164778,-0.0116888,-46.6015,-0.116077,-0.191919,-1.97629,1,-1
13513616380657664,211,-0.0164778,-0.0116888,-46.6015,-0.0694303,-0.47622,-0.892582,1,-1
13513685100134400,-211,-0.0164778,-0.0116888,-46.6015,-0.284058,0.232816,-0.503157,-1,-1
13513753819611136,211,-0.0164778,-0.0116888,-46.6015,-0.640869,-0.93498,-0.306017,1,-1
13513822539087872,-211,-0.0164778,-0.0116888,-46.6015,-0.26531,0.724735,14.8828,-1,-1
13513891258564608,2112,-0.0164778,-0.0116888,-46.6015,0.680566,0.187637,10.1707,0,-1
13513959978041344,-211,-0.0164778,-0.0116888,-46.6015,0.340612,0.421627,7.57678,-1,-1
13514028697518080,211,-0.0164778,-0.0116888,-46.6015,0.725778,0.355108,16.8163,1,-1
13514097416994816,-2212,-0.0164778,-0.0116888,-46.6015,0.300232,0.674362,28.2088,-1,-1
13514166136471552,211,-0.0164778,-0.0116888,-46.6015,0.145077,0.485643,15.5413,1,-1
