particle_id,particle_type,vx,vy,vz,px,py,pz,q,nhits
3023656976384,-2112,-0.0430696,-0.00147281,54.2071,0.408046,0.375315,-20.4272,0,-1
3092376453120,-211,-0.0430696,-0.00147281,54.2071,-0.122619,-0.168756,-64.3303,-1,-1
3161095929856,211,-0.0430696,-0.00147281,54.2071,-0.0288726,-0.197898,-10.3098,1,-1
3229815406592,-211,-0.0430696,-0.00147281,54.2071,-0.378226,0.0759851,-18.9692,-1,-1
3298534883328,2212,-0.0430696,-0.00147281,54.2071,0.00701788,-0.596722,-1559.05,1,-1
3367254360064,211,-0.0430696,-0.00147281,54.2071,-0.0862361,-0.438011,-2310.78,1,-1
3435973836800,211,-0.0430696,-0.00147281,54.2071,-0.0182379,0.00434849,41.7255,1,-1
3504693313536,-211,-0.0430696,-0.00147281,54.2071,0.326523,0.092206,61.6742,-1,-1
3573412790272,211,-0.0430696,-0.00147281,54.2071,-0.449345,0.239051,8.98067,1,-1
3642132267008,-211,-0.0430696,-0.00147281,54.2071,-0.303239,-0.0461851,13.3634,-1,-1
3710851743744,211,-0.0430696,-0.00147281,54.2071,0.0397061,-0.211716,8.85007,1,-1
3779571220480,-211,-0.0430696,-0.00147281,54.2071,-0.138311,-0.478258,53.9578,-1,-1
3848290697216,22,-0.0430696,-0.00147281,54.2071,0.0859956,0.183228,-26.2413,0,-1
4096,130,-0.0430696,-0.00147281,54.2071,0.3054,-0.307426,-0.379898,0,-1
8192,130,-0.0430696,-0.00147281,54.2071,0.24081,-0.00980034,0.524895,0,-1
12288,130,-0.0430696,-0.00147281,54.2071,0.0710216,0.481438,1.72732,0,-1
16384,130,-0.0430696,-0.00147281,54.2071,0.00748316,-0.334406,-0.254253,0,-1
20480,22,-0.0430281,-0.00145183,54.2057,0.684812,0.403603,-25.054,0,-1
68719497216,22,-0.0430281,-0.00145183,54.2057,0.606111,0.249119,-18.2979,0,-1
24576,22,-0.0430545,-0.00148698,54.2069,-0.0431201,-0.0313703,-0.245185,0,-1
68719501312,22,-0.0430545,-0.00148698,54.2069,0.0996353,-0.0217025,-0.543309,0,-1
28672,22,-0.042926,-0.00160485,54.2073,0.12711,-0.0745093,0.198772,0,-1
68719505408,22,-0.042926,-0.00160485,54.2073,0.183565,-0.211131,0.156949,0,-1
32768,22,-0.0432545,-0.00155641,54.2074,-0.453352,-0.15081,0.566061,0,-1
68719509504,22,-0.0432545,-0.00155641,54.2074,-0.133544,-0.114471,0.287519,0,-1
36864,22,-0.0430697,-0.001475,54.2071,0.000927805,-0.164911,0.790035,0,-1
68719513600,22,-0.0430697,-0.001475,54.2071,-0.00684937,0.0179956,0.334041,0,-1
40960,22,-0.0430981,-0.0015245,54.2106,-0.156053,-0.183659,16.3837,0,-1
68719517696,22,-0.0430981,-0.0015245,54.2106,-0.281783,-0.610732,37.555,0,-1
45056,2112,-0.911817,0.0893578,242.079,-0.294318,-0.12827,78.7173,0,-1
68719521792,-211,-0.911817,0.0893578,242.079,-0.129595,0.172591,12.9563,-1,-1
49152,-2112,-8.79821,-18.0316,709.561,-0.208311,-0.853589,26.3264,0,-1
68719525888,211,-8.79821,-18.0316,709.561,-0.231815,-0.0527979,6.61863,1,-1
53248,211,-0.0430695,-0.00147283,54.2071,0.150924,-0.124648,0.451508,1,-1
68719529984,-211,-0.0430695,-0.00147283,54.2071,0.019613,-0.133919,0.285126,-1,-1
57344,22,-0.04306,-0.00148243,54.2044,-0.00380995,-0.0127258,-0.186915,0,-1
68719534080,22,-0.04306,-0.00148243,54.2044,0.0744567,-0.0580403,-20.2005,0,-1
61440,22,-0.0429697,-0.00123494,53.6476,-0.000431957,0.101629,-135.415,0,-1
68719538176,22,-0.0429697,-0.00123494,53.6476,0.144281,0.241021,-670.619,0,-1
65536,22,-0.0427657,-0.00154357,53.2529,0.241788,-0.0129917,-568.778,0,-1
68719542272,22,-0.0427657,-0.00154357,53.2529,0.145935,-0.0773075,-648.958,0,-1
69632,22,-0.0430914,-0.00149212,54.2095,-0.120188,-0.0572063,9.11336,0,-1
68719546368,22,-0.0430914,-0.00149212,54.2095,0.0264586,-0.0258071,0.961632,0,-1
73728,22,-0.043027,-0.00145806,54.2087,0.234523,0.111396,9.56695,0,-1
68719550464,22,-0.043027,-0.00145806,54.2087,0.0511573,-0.0123288,0.779023,0,-1
77824,22,-0.0431042,-0.0015032,54.2069,-0.144256,-0.190885,-1.11552,0,-1
68719554560,22,-0.0431042,-0.0015032,54.2069,-0.0597068,0.0118169,-0.405258,0,-1
81920,22,-0.0430431,-0.00142567,54.2068,0.124537,0.0990972,-1.08039,0,-1
68719558656,22,-0.0430431,-0.00142567,54.2068,0.0956762,0.293191,-1.70767,0,-1
86016,22,-0.0430331,-0.00151357,54.2071,0.054545,-0.161451,-0.180657,0,-1
68719562752,22,-0.0430331,-0.00151357,54.2071,0.186457,-0.108088,-0.224523,0,-1
90112,22,-0.043088,-0.00143073,54.2068,-0.051611,0.233876,-1.39319,0,-1
68719566848,22,-0.043088,-0.00143073,54.2068,-0.0552618,0.00943977,-0.455712,0,-1
94208,22,-0.043118,-0.00147742,54.2071,-0.00810348,0.00256171,-0.0608048,0,-1
68719570944,22,-0.043118,-0.00147742,54.2071,-0.209163,-0.0232626,-0.0394918,0,-1
98304,22,-0.0430715,-0.00147456,54.2071,-0.205389,-0.180636,1.01502,0,-1
68719575040,22,-0.0430715,-0.00147456,54.2071,-0.17271,-0.158687,0.497052,0,-1
102400,22,-0.0430373,-0.00145602,54.2071,0.571019,0.343759,-1.30324,0,-1
68719579136,22,-0.0430373,-0.00145602,54.2071,0.0841453,-0.00299561,-0.168075,0,-1
106496,22,-0.0430249,-0.00144311,54.2072,0.0962043,-0.0141199,0.0856595,0,-1
68719583232,22,-0.0430249,-0.00144311,54.2072,0.0740813,0.127297,0.105558,0,-1
110592,211,26.8033,6.79497,245.025,0.556468,0.281219,3.27859,1,-1
68719587328,-211,26.8033,6.79497,245.025,0.14107,-0.10463,1.67935,-1,-1
114688,22,-0.04308,-0.00147018,54.2073,-0.0782402,-0.029914,1.18595,0,-1
68719591424,22,-0.04308,-0.00147018,54.2073,-0.374393,0.143994,6.74367,0,-1
118784,22,-0.0430805,-0.00147164,54.2073,-0.113377,-0.0202504,1.58329,0,-1
68719595520,22,-0.0430805,-0.00147164,54.2073,0.000727775,0.032368,0.10223,0,-1
122880,22,-0.0430559,-0.00143845,54.2082,0.116946,0.321623,10.2774,0,-1
68719599616,22,-0.0430559,-0.00143845,54.2082,0.0221816,0.0270208,0.339491,0,-1
126976,22,-0.043095,-0.001496,54.2072,-0.0194692,-0.0559038,0.211739,0,-1
68719603712,22,-0.043095,-0.001496,54.2072,-0.178307,-0.124287,0.258254,0,-1
131072,22,-0.0430721,-0.00147544,54.2071,-0.00934604,-0.0271041,-0.00274956,0,-1
68719607808,22,-0.0430721,-0.00147544,54.2071,-0.386216,-0.388236,-0.678235,0,-1
135168,22,-0.0430964,-0.00142469,54.2066,0.00559887,0.126198,-1.03592,0,-1
68719611904,22,-0.0430964,-0.00142469,54.2066,-0.0900611,0.0255166,-0.756744,0,-1
139264,22,-0.0429519,-0.00142178,54.2011,0.171675,0.0431151,-9.65247,0,-1
68719616000,22,-0.0429519,-0.00142178,54.2011,0.0384247,0.0480414,-1.1469,0,-1
143360,22,-0.0428668,-0.00129056,54.1852,0.414913,0.343603,-46.272,0,-1
68719620096,22,-0.0428668,-0.00129056,54.1852,0.0633557,0.0863645,-5.57886,0,-1
147456,22,-0.0429747,-0.0015059,54.1933,0.135282,0.00175368,-11.7575,0,-1
68719624192,22,-0.0429747,-0.0015059,54.1933,0.130829,-0.0945697,-26.9154,0,-1
151552,22,-0.0429292,-0.00151425,54.2184,0.196497,-0.00438608,11.4019,0,-1
68719628288,22,-0.0429292,-0.00151425,54.2184,0.143509,-0.0960132,16.0034,0,-1
155648,22,-0.043048,-0.00150084,54.202,0.00822925,0.0180995,-0.552653,0,-1
68719632384,22,-0.043048,-0.00150084,54.202,0.0775273,-0.129482,-19.8205,0,-1
159744,22,-0.0430684,-0.00147263,54.207,0.0725008,-0.0158889,-11.998,0,-1
68719636480,22,-0.0430684,-0.00147263,54.207,0.0611119,0.0358067,-2.42365,0,-1
163840,22,-0.0430705,-0.00146797,54.2067,-0.0482688,0.0394165,-1.69054,0,-1
68719640576,22,-0.0430705,-0.00146797,54.2067,0.0241806,0.0789453,-9.07401,0,-1
167936,22,-0.0430737,-0.0014702,54.2074,-0.175899,0.169365,12.2441,0,-1
68719644672,22,-0.0430737,-0.0014702,54.2074,-0.0791962,-0.00911839,2.54134,0,-1
172032,22,-0.0429852,-0.00154188,54.2285,-0.00641441,-0.0804678,11.0981,0,-1
68719648768,22,-0.0429852,-0.00154188,54.2285,0.103468,0.00102634,13.5188,0,-1
176128,22,-0.0430695,-0.00147285,54.2071,0.0180172,-0.0749683,0.370441,0,-1
68719652864,22,-0.0430695,-0.00147285,54.2071,0.063184,0.0515907,0.466,0,-1
180224,22,-0.0430977,-0.00143499,54.2073,-0.159338,0.200044,0.837227,0,-1
68719656960,22,-0.0430977,-0.00143499,54.2073,-0.00516665,0.020181,0.351673,0,-1
184320,22,-0.0430696,-0.00147254,54.2071,0.0822475,0.0534589,0.184901,0,-1
68719661056,22,-0.0430696,-0.00147254,54.2071,-0.000911053,0.174968,0.496886,0,-1
188416,22,-0.0430685,-0.00146639,54.2072,-0.0230826,0.0402732,0.0737509,0,-1
68719665152,11,-0.0430685,-0.00146639,54.2072,0.011174,0.01908,0.193046,-1,-1
137439141888,-11,-0.0430685,-0.00146639,54.2072,0.034138,0.062243,0.618913,1,-1
192512,22,-0.0430879,-0.00149532,54.2049,-0.0457839,-0.0515589,-2.8875,0,-1
68719669248,22,-0.0430879,-0.00149532,54.2049,-0.397315,-0.492262,-49.9398,0,-1
4503599627370496,2212,-0.0169804,0.0105762,70.2837,-0.189476,0.179639,6993.7,1,-1
4503668346847232,321,-0.0169804,0.0105762,70.2837,-0.0134826,-0.368145,-46.6762,1,-1
4503737066323968,211,-0.0169804,0.0105762,70.2837,-0.032281,0.922215,-6.34431,1,-1
4503805785800704,-211,-0.0169804,0.0105762,70.2837,-0.0892181,0.591187,-1.84973,-1,-1
4503874505277440,211,-0.0169804,0.0105762,70.2837,0.183502,0.328481,-1.02728,1,-1
4503943224754176,2112,-0.0169804,0.0105762,70.2837,-0.385394,-0.757335,-1.77489,0,-1
4504011944230912,-2212,-0.0169804,0.0105762,70.2837,0.330813,0.85924,0.194472,-1,-1
4504080663707648,211,-0.0169804,0.0105762,70.2837,-0.112251,-0.184987,-0.200323,1,-1
4504149383184384,-211,-0.0169804,0.0105762,70.2837,-0.143366,0.548503,0.690489,-1,-1
4504218102661120,-211,-0.0169804,0.0105762,70.2837,-0.186232,0.239278,-1.97473,-1,-1
4504286822137856,211,-0.0169804,0.0105762,70.2837,0.51494,-0.382316,-2.34238,1,-1
4504355541614592,-321,-0.0169804,0.0105762,70.2837,0.138556,-0.2561,-14.1803,-1,-1
4504424261091328,-211,-0.0169804,0.0105762,70.2837,0.759446,-0.0247984,-2199.42,-1,-1
4504492980568064,2212,-0.0169804,0.0105762,70.2837,0.445935,0.340487,-3141.92,1,-1
4504561700044800,211,-0.0169804,0.0105762,70.2837,0.414091,0.250233,-31.6344,1,-1
4504630419521536,-211,-0.0169804,0.0105762,70.2837,-0.249073,-0.324567,-24.1484,-1,-1
4504699138998272,-321,-0.0169804,0.0105762,70.2837,-0.082719,0.13132,-16.2665,-1,-1
4504767858475008,211,-0.0169804,0.0105762,70.2837,0.137861,0.295983,0.0171256,1,-1
4504836577951744,2112,-0.0169804,0.0105762,70.2837,-0.177241,0.33615,0.781798,0,-1
4504905297428480,-211,-0.0169804,0.0105762,70.2837,-0.0854267,-0.0929853,0.0650053,-1,-1
4504974016905216,-2112,-0.0169804,0.0105762,70.2837,0.195818,0.0585604,-0.721574,0,-1
4505042736381952,211,-0.0169804,0.0105762,70.2837,0.138491,-0.0268925,0.0622461,1,-1
4505111455858688,211,-0.0169804,0.0105762,70.2837,-0.022635,-0.039059,-21.2731,1,-1
4505180175335424,211,-0.0169804,0.0105762,70.2837,0.0213303,-0.132095,-37.8247,1,-1
4505248894812160,-211,-0.0169804,0.0105762,70.2837,-0.676833,-0.311354,-57.7781,-1,-1
4505317614288896,-211,-0.0169804,0.0105762,70.2837,-0.330352,-0.319684,-26.2331,-1,-1
4505386333765632,211,-0.0169804,0.0105762,70.2837,-0.436803,-0.659391,-65.361,1,-1
4503599627374592,130,-0.0169804,0.0105762,70.2837,0.107581,-0.0163988,-60.1786,0,-1
4503599627378688,130,-0.0169804,0.0105762,70.2837,-0.339191,0.51765,-37.8444,0,-1
4503599627382784,211,-0.0169804,0.0105762,70.2837,0.148002,-0.0759561,-9.1668,1,-1
4503668346859520,-211,-0.0169804,0.0105762,70.2837,-0.0564702,0.135552,-10.6767,-1,-1
4503599627386880,22,-0.0169821,0.0105746,70.2837,-0.0261748,-0.091686,-0.484343,0,-1
4503668346863616,22,-0.0169821,0.0105746,70.2837,-0.192522,-0.117109,-0.644016,0,-1
4503599627390976,22,-0.0169931,0.0105787,70.2837,-0.0117843,0.00602055,0.00611828,0,-1
4503668346867712,22,-0.0169931,0.0105787,70.2837,-0.573348,0.109338,1.79353,0,-1
4503599627395072,211,-0.0169804,0.0105762,70.2837,-0.0267675,-0.00287182,-0.328655,1,-1
4503668346871808,-211,-0.0169804,0.0105762,70.2837,-0.0270876,0.239564,-0.655769,-1,-1
4503599627399168,22,-0.0169805,0.0105762,70.2836,-0.872149,-0.333596,-764.012,0,-1
4503668346875904,22,-0.0169805,0.0105762,70.2836,0.0273718,-0.000974894,-2.28849,0,-1
4503599627403264,22,-0.0169118,0.0106894,70.2785,0.139496,0.162299,-10.5378,0,-1
4503668346880000,22,-0.0169118,0.0106894,70.2785,0.161712,0.334519,-12.2634,0,-1
4503599627407360,22,-0.0169786,0.0105714,70.2837,0.037922,-0.186829,0.402774,0,-1
4503668346884096,22,-0.0169786,0.0105714,70.2837,0.0730191,-0.104933,0.104533,0,-1
4503599627411456,22,-0.0169441,0.0105521,70.2823,0.732699,-0.422057,-25.6581,0,-1
4503668346888192,22,-0.0169441,0.0105521,70.2823,0.283789,-0.251422,-13.0564,0,-1
4503599627415552,22,-0.0169805,0.0105149,70.2772,-0.00109592,-1.05712,-110.091,0,-1
4503668346892288,22,-0.0169805,0.0105149,70.2772,0.00028204,0.0029452,-1.09469,0,-1
4503599627419648,22,-0.0169973,0.0105755,70.2813,0.00235183,-0.00639658,-0.295685,0,-1
4503668346896384,22,-0.0169973,0.0105755,70.2813,-0.648695,-0.0215751,-89.4657,0,-1
4503599627423744,22,-0.0169719,0.0105737,70.2811,-0.00211265,-0.0694219,-4.42589,0,-1
4503668346900480,22,-0.0169719,0.0105737,70.2811,0.02858,0.0615991,-3.70602,0,-1
4503599627427840,22,-0.0170093,0.0106028,70.2835,-0.0596168,0.141233,-0.728822,0,-1
4503668346904576,22,-0.0170093,0.0106028,70.2835,-0.0923698,-0.00122305,-0.357883,0,-1
4503599627431936,22,-0.0169631,0.0105835,70.2774,0.0843449,-0.00497844,-11.8091,0,-1
4503668346908672,22,-0.0169631,0.0105835,70.2774,0.0678502,0.0692137,-43.7371,0,-1
4503599627436032,22,-0.0169433,0.0105998,70.2786,0.018787,-0.0282635,-4.92059,0,-1
4503668346912768,22,-0.0169433,0.0105998,70.2786,0.161623,0.143017,-19.8034,0,-1
4503599627440128,22,-0.016943,0.010581,70.278,0.0256502,0.0141706,-1.37258,0,-1
4503668346916864,22,-0.016943,0.010581,70.278,0.337552,0.0327625,-53.5796,0,-1
4503599627444224,22,8.45569,-7.57757,-43.6432,0.0412505,-0.206565,-1.97772,0,-1
4503668346920960,22,8.45569,-7.57757,-43.6432,0.0786458,-0.082207,-2.06592,0,-1
4503599627448320,22,8.45571,-7.57757,-43.6432,0.236399,-0.0786484,-0.944032,0,-1
4503668346925056,22,8.45571,-7.57757,-43.6432,0.0664787,-0.0112168,-0.697117,0,-1
9007199254740992,2112,-0.01149,0.00790626,-81.0464,-0.110405,0.670275,1.50496,0,-1
9007267974217728,-2112,-0.01149,0.00790626,-81.0464,0.129909,0.294518,0.593835,0,-1
9007336693694464,-211,-0.01149,0.00790626,-81.0464,-0.0641202,0.407158,-0.649739,-1,-1
9007405413171200,-211,-0.01149,0.00790626,-81.0464,0.243636,-0.309537,-24.9463,-1,-1
9007474132647936,211,-0.01149,0.00790626,-81.0464,0.225554,0.269794,-11.8765,1,-1
9007542852124672,-211,-0.01149,0.00790626,-81.0464,-0.0253426,-0.210183,-30.1116,-1,-1
9007611571601408,321,-0.01149,0.00790626,-81.0464,-0.0286046,0.233539,-59.1866,1,-1
9007680291078144,-321,-0.01149,0.00790626,-81.0464,0.0330601,-0.582863,-533.581,-1,-1
9007749010554880,2112,-0.01149,0.00790626,-81.0464,-0.285242,-0.170816,-3365.78,0,-1
9007817730031616,211,-0.01149,0.00790626,-81.0464,0.363427,0.227333,-990.186,1,-1
9007886449508352,-211,-0.01149,0.00790626,-81.0464,-0.0900678,-0.17462,-185.092,-1,-1
9007955168985088,-211,-0.01149,0.00790626,-81.0464,0.728444,-0.337373,-18.6249,-1,-1
9008023888461824,-211,-0.01149,0.00790626,-81.0464,0.338055,0.381089,-3.93128,-1,-1
9008092607938560,2212,-0.01149,0.00790626,-81.0464,-0.782722,-0.259504,-7.07554,1,-1
9008161327415296,-2112,-0.01149,0.00790626,-81.0464,-0.0875402,-0.191421,-6.11093,0,-1
9008230046892032,-211,-0.01149,0.00790626,-81.0464,0.265177,-0.451792,-0.24345,-1,-1
9008298766368768,211,-0.01149,0.00790626,-81.0464,0.143434,0.0660987,70.355,1,-1
9008367485845504,2212,-0.01149,0.00790626,-81.0464,0.46979,-0.0982388,202.073,1,-1
9008436205322240,-2212,-0.01149,0.00790626,-81.0464,-0.058862,0.440884,333.406,-1,-1
9008504924798976,2212,-0.01149,0.00790626,-81.0464,0.284945,0.0165352,588.949,1,-1
9008573644275712,211,-0.01149,0.00790626,-81.0464,0.305021,0.0113303,1062.1,1,-1
9008642363752448,-211,-0.01149,0.00790626,-81.0464,0.809472,-0.438871,26.3064,-1,-1
9008711083229184,211,-0.01149,0.00790626,-81.0464,0.0653764,0.0351244,0.92842,1,-1
9008779802705920,2212,-0.01149,0.00790626,-81.0464,-0.0657286,0.606925,0.627154,1,-1
9008848522182656,-2212,-0.01149,0.00790626,-81.0464,0.244437,-0.223394,-1.47913,-1,-1
9008917241659392,211,-0.01149,0.00790626,-81.0464,0.279175,-0.134977,-1.24404,1,-1
9008985961136128,-321,-0.01149,0.00790626,-81.0464,-0.197367,-0.265011,-6.45189,-1,-1
9009054680612864,211,-0.01149,0.00790626,-81.0464,0.186333,0.0543081,-3.8855,1,-1
9009123400089600,211,-0.01149,0.00790626,-81.0464,0.136288,-0.119767,-236.941,1,-1
9009192119566336,211,-0.01149,0.00790626,-81.0464,0.0329756,0.423891,-58.3876,1,-1
9009260839043072,211,-0.01149,0.00790626,-81.0464,-0.404814,-0.514914,-28.1897,1,-1
9009329558519808,211,-0.01149,0.00790626,-81.0464,-0.225279,-0.038744,-1.11032,1,-1
9009398277996544,-211,-0.01149,0.00790626,-81.0464,-0.193703,0.0219554,2.79477,-1,-1
9009466997473280,-211,-0.01149,0.00790626,-81.0464,-0.0196241,0.49892,29.9858,-1,-1
9009535716950016,211,-0.01149,0.00790626,-81.0464,-0.367342,-0.0891035,302.555,1,-1
9009604436426752,-211,-0.01149,0.00790626,-81.0464,0.0168701,0.0738024,12.9981,-1,-1
9009673155903488,211,-0.01149,0.00790626,-81.0464,-0.204673,0.0809423,-2.44383,1,-1
9009741875380224,-211,-0.01149,0.00790626,-81.0464,-0.030892,0.0453906,-4.78176,-1,-1
9009810594856960,211,-0.01149,0.00790626,-81.0464,-0.0134483,-0.0821682,-0.645322,1,-1
9009879314333696,-211,-0.01149,0.00790626,-81.0464,-0.0641556,-0.532472,-5.94001,-1,-1
9007199254745088,130,-0.01149,0.00790626,-81.0464,0.0685955,-0.709596,-29.946,0,-1
9007199254749184,130,-0.01149,0.00790626,-81.0464,-0.0774225,0.0118988,-61.5429,0,-1
9007199254753280,130,-0.01149,0.00790626,-81.0464,-0.221614,0.0856574,1762.96,0,-1
9007199254757376,130,-0.01149,0.00790626,-81.0464,0.464267,-0.197162,9.25943,0,-1
9007199254761472,22,-0.0114141,0.00787607,-81.0461,0.363537,-0.181843,1.45343,0,-1
9007267974238208,22,-0.0114141,0.00787607,-81.0461,0.0430425,0.0200923,0.107836,0,-1
9007199254765568,22,-0.0114988,0.00782848,-81.0468,-0.051009,-0.0376616,-0.387547,0,-1
9007267974242304,22,-0.0114988,0.00782848,-81.0468,0.0137443,-0.290394,-1.29146,0,-1
9007199254769664,22,-0.0113596,0.00795814,-81.0669,0.420449,0.234178,-73.3331,0,-1
9007267974246400,22,-0.0113596,0.00795814,-81.0669,0.628621,0.183299,-91.4239,0,-1
9007199254773760,22,-0.0113533,0.00799229,-81.0476,0.0864039,0.0759593,-0.502775,0,-1
9007267974250496,22,-0.0113533,0.00799229,-81.0476,0.305943,0.171057,-2.89654,0,-1
9007199254777856,22,-0.0114912,0.00790511,-81.0464,-1.22656,-1.18703,-5.16589,0,-1
9007267974254592,22,-0.0114912,0.00790511,-81.0464,-0.403398,-0.295674,-1.43238,0,-1
9007199254781952,22,-0.0115314,0.00791588,-81.0469,-0.509489,0.0806937,-6.19641,0,-1
9007267974258688,22,-0.0115314,0.00791588,-81.0469,-0.033306,0.0455964,-0.835433,0,-1
9007199254786048,22,-0.0115075,0.00791027,-81.0464,-0.0877063,0.0172395,0.109388,0,-1
9007267974262784,22,-0.0115075,0.00791027,-81.0464,-0.0255172,0.00869975,-0.0413568,0,-1
9007199254790144,22,-0.0114802,0.00798123,-81.043,0.0178145,0.216862,10.0567,0,-1
9007267974266880,22,-0.0114802,0.00798123,-81.043,0.0115882,0.00845813,0.0941799,0,-1
9007199254794240,22,-0.0114873,0.00790828,-81.0131,0.0525327,-0.0238916,230.23,0,-1
9007267974270976,22,-0.0114873,0.00790828,-81.0131,0.0564428,0.105723,1115.23,0,-1
9007199254798336,22,-0.0114896,0.00789765,-81.0461,0.0638432,-0.264388,7.64751,0,-1
9007267974275072,22,-0.0114896,0.00789765,-81.0461,-0.0396257,-0.271605,10.5764,0,-1
9007199254802432,22,-0.0116951,0.00816718,-81.04,-0.03789,0.0475287,0.657701,0,-1
9007267974279168,22,-0.0116951,0.00816718,-81.04,-0.468399,0.596391,15.2574,0,-1
9007199254806528,22,-0.0114779,0.00799487,-81.0463,-0.0185651,0.358173,0.220491,0,-1
9007267974283264,22,-0.0114779,0.00799487,-81.0463,0.115356,0.349922,0.247823,0,-1
9007199254810624,22,-0.0114504,0.00793487,-81.0464,0.116309,0.040874,0.0338327,0,-1
9007267974287360,22,-0.0114504,0.00793487,-81.0464,0.159792,0.158975,-0.0914754,0,-1
9007199254814720,22,-0.0114932,0.00796562,-81.1606,-0.0165395,0.189771,-494.821,0,-1
9007267974291456,22,-0.0114932,0.00796562,-81.1606,-0.011098,0.312824,-472.11,0,-1
9007199254818816,22,-0.0111574,0.00783203,-81.1971,0.274769,-0.0327327,-130.785,0,-1
