particle_id,particle_type,vx,vy,vz,px,py,pz,q,nhits
13512654307983360,-321,-0.0193158,-0.024361,48.5624,-0.101251,0.485689,-134.668,-1,-1
13512723027460096,-321,-0.0193158,-0.024361,48.5624,-0.237433,0.636201,-598.663,-1,-1
13512791746936832,2212,-0.0193158,-0.024361,48.5624,0.254872,-0.64331,-2101.7,1,-1
13512860466413568,321,-0.0193158,-0.024361,48.5624,-0.88723,-0.0473882,-1001.13,1,-1
13512929185890304,2112,-0.0193158,-0.024361,48.5624,0.116189,-0.663119,-156.158,0,-1
13512997905367040,-2112,-0.0193158,-0.024361,48.5624,-0.29309,-0.260659,-175.43,0,-1
13513066624843776,2112,-0.0193158,-0.024361,48.5624,0.0311667,0.676403,-62.4033,0,-1
13513135344320512,-2112,-0.0193158,-0.024361,48.5624,0.2182,-0.207776,-56.4328,0,-1
13513204063797248,-211,-0.0193158,-0.024361,48.5624,0.0528655,0.0301495,-2.59172,-1,-1
13513272783273984,211,-0.0193158,-0.024361,48.5624,-0.0454591,-0.209661,-7.06807,1,-1
13513341502750720,211,-0.0193158,-0.024361,48.5624,-0.156329,-0.580846,-0.0155775,1,-1
13513410222227456,-211,-0.0193158,-0.024361,48.5624,0.375357,0.128691,-0.864286,-1,-1
13513478941704192,211,-0.0193158,-0.024361,48.5624,0.173597,0.287013,0.741432,1,-1
13513547661180928,-321,-0.0193158,-0.024361,48.5624,0.0961274,0.352827,9.54681,-1,-1
13513616380657664,211,-0.0193158,-0.024361,48.5624,-0.421005,0.354783,49.8934,1,-1
13513685100134400,2112,-0.0193158,-0.024361,48.5624,0.383014,0.0100594,192.311,0,-1
13513753819611136,211,-0.0193158,-0.024361,48.5624,-0.192674,-0.135137,24.1718,1,-1
13513822539087872,-2212,-0.0193158,-0.024361,48.5624,-0.634265,0.224642,56.9781,-1,-1
13513891258564608,211,-0.0193158,-0.024361,48.5624,-0.348147,-0.636047,-2.28314,1,-1
13513959978041344,-211,-0.0193158,-0.024361,48.5624,0.406877,-0.217402,-1.04274,-1,-1
13514028697518080,211,-0.0193158,-0.024361,48.5624,0.244184,0.868823,-4.75766,1,-1
13514097416994816,-211,-0.0193158,-0.024361,48.5624,-0.275113,0.4068,-5.12909,-1,-1
13514166136471552,211,-0.0193158,-0.024361,48.5624,0.277444,-0.0753159,-0.319454,1,-1
13514234855948288,211,-0.0193158,-0.024361,48.5624,-0.096177,0.0675702,-0.117845,1,-1
13514303575425024,321,-0.0193158,-0.024361,48.5624,-0.263952,-0.0388494,2.64663,1,-1
13514372294901760,-211,-0.0193158,-0.024361,48.5624,0.0835558,-0.418983,1.43126,-1,-1
13514441014378496,-211,-0.0193158,-0.024361,48.5624,-0.190509,-0.383961,3.36257,-1,-1
13514509733855232,-211,-0.0193158,-0.024361,48.5624,-0.14767,0.349903,19.667,-1,-1
13514578453331968,211,-0.0193158,-0.024361,48.5624,-0.31888,-0.264897,203.053,1,-1
13514647172808704,-321,-0.0193158,-0.024361,48.5624,0.0239873,0.4079,2.3817,-1,-1
13514715892285440,211,-0.0193158,-0.024361,48.5624,0.0700962,-0.0692239,2.56894,1,-1
13514784611762176,211,-0.0193158,-0.024361,48.5624,0.593059,-0.139514,1.95839,1,-1
13514853331238912,-211,-0.0193158,-0.024361,48.5624,-0.114389,-0.225242,3.90648,-1,-1
13514922050715648,211,-0.0193158,-0.024361,48.5624,-0.123822,-0.389414,-1.01113,1,-1
13514990770192384,-211,-0.0193158,-0.024361,48.5624,0.650963,-0.853804,-3.97493,-1,-1
13515059489669120,321,-0.0193158,-0.024361,48.5624,-0.0635017,-0.790322,-5.00435,1,-1
13515128209145856,-211,-0.0193158,-0.024361,48.5624,0.235913,-0.00566061,-0.971723,-1,-1
13515196928622592,211,-0.0193158,-0.024361,48.5624,-1.11835,-0.153422,-55.1305,1,-1
13515265648099328,2212,-0.0193158,-0.024361,48.5624,-0.134859,-0.339108,-178.244,1,-1
13515334367576064,-321,-0.0193158,-0.024361,48.5624,-0.0940482,0.202571,-110.287,-1,-1
13515403087052800,211,-0.0193158,-0.024361,48.5624,0.456862,0.14584,-54.8251,1,-1
13515471806529536,-211,-0.0193158,-0.024361,48.5624,0.110132,-0.512439,-4.55965,-1,-1
13515540526006272,211,-0.0193158,-0.024361,48.5624,0.232932,-0.117575,-0.238889,1,-1
13515609245483008,-211,-0.0193158,-0.024361,48.5624,0.223796,0.290867,0.255362,-1,-1
13515677964959744,321,-0.0193158,-0.024361,48.5624,-0.407215,-0.121245,3.73123,1,-1
13515746684436480,-211,-0.0193158,-0.024361,48.5624,0.252492,0.240968,1.2253,-1,-1
13515815403913216,211,-0.0193158,-0.024361,48.5624,0.25916,0.245011,-3.75256,1,-1
13515884123389952,-211,-0.0193158,-0.024361,48.5624,-0.160433,0.288206,-2.95879,-1,-1
13515952842866688,211,-0.0193158,-0.024361,48.5624,0.136974,0.126803,0.594266,1,-1
13516021562343424,-211,-0.0193158,-0.024361,48.5624,0.288195,-0.0968812,0.867919,-1,-1
13516090281820160,211,-0.0193158,-0.024361,48.5624,-0.155269,-0.186085,-0.01863,1,-1
13516159001296896,-211,-0.0193158,-0.024361,48.5624,0.0840893,0.167538,0.251972,-1,-1
13516227720773632,211,-0.0193158,-0.024361,48.5624,-0.0335831,-0.330817,-19.7214,1,-1
13516296440250368,-211,-0.0193158,-0.024361,48.5624,0.0864829,-0.196585,-4.87152,-1,-1
13516365159727104,211,-0.0193158,-0.024361,48.5624,-0.0547221,0.185295,-2.33962,1,-1
13516433879203840,-211,-0.0193158,-0.024361,48.5624,-0.162745,-0.0941705,-4.61149,-1,-1
13516502598680576,211,-0.0193158,-0.024361,48.5624,0.0376197,-0.0657363,1.0709,1,-1
13516571318157312,-211,-0.0193158,-0.024361,48.5624,-0.0550442,0.0628267,0.394052,-1,-1
13516640037634048,211,-0.0193158,-0.024361,48.5624,0.00122206,0.0634557,0.920374,1,-1
13516708757110784,-211,-0.0193158,-0.024361,48.5624,-0.0999727,-0.027579,2.83238,-1,-1
13510798882115584,130,-0.0193158,-0.024361,48.5624,-0.279074,-0.264264,-30.6326,0,-1
13510798882119680,130,-0.0193158,-0.024361,48.5624,-0.438677,0.259457,-65.7699,0,-1
13510798882123776,130,-0.0193158,-0.024361,48.5624,-0.676026,-0.0143583,-47.2681,0,-1
13510798882127872,130,-0.0193158,-0.024361,48.5624,-0.160724,0.282537,2.41943,0,-1
13510798882131968,130,-0.0193158,-0.024361,48.5624,0.148975,-0.567876,489.702,0,-1
13510798882136064,130,-0.0193158,-0.024361,48.5624,-0.204735,0.158537,4.78667,0,-1
13510798882140160,2212,7.44907,-17.698,30887.5,0.162065,-0.483365,752.224,1,-1
13510798882144256,-2212,46.8844,10.6626,40266.1,0.900205,0.053031,650.302,-1,-1
13510798882148352,22,-0.0193158,-0.0243609,48.5625,-0.04125,0.255783,17.9302,0,-1
13510867601625088,22,-0.0193158,-0.0243609,48.5625,-0.00933777,0.269686,3.04877,0,-1
13510798882152448,22,-0.0192751,-0.0243544,48.5629,0.0121395,0.035329,0.839074,0,-1
13510867601629184,22,-0.0192751,-0.0243544,48.5629,0.142468,-0.0102009,0.872592,0,-1
13510798882156544,22,-0.0197163,-0.0243432,48.5473,-0.46826,-0.0321817,-16.2557,0,-1
13510867601633280,22,-0.0197163,-0.0243432,48.5473,-0.756824,0.0865379,-30.1411,0,-1
13510798882160640,22,-0.0193158,-0.024361,48.5624,-0.00979169,0.0376455,-28.5345,0,-1
13510798882164736,22,-0.0191618,-0.0243306,48.2936,0.265355,0.0184679,-550.337,0,-1
13510867601641472,22,-0.0191618,-0.0243306,48.2936,0.502051,0.133107,-789.26,0,-1
13510798882168832,22,-0.0193226,-0.024365,48.5621,-0.00186178,0.00392001,-2.52234,0,-1
13510867601645568,22,-0.0193226,-0.024365,48.5621,-0.131731,-0.0826967,-3.38136,0,-1
13510798882172928,22,-0.0192378,-0.0243675,48.5619,0.184324,0.0515978,-1.11279,0,-1
13510867601649664,22,-0.0192378,-0.0243675,48.5619,0.152595,-0.0796036,-1.1142,0,-1
13510798882177024,22,-0.0192776,-0.0243189,48.5625,0.101999,0.0331918,0.209003,0,-1
13510867601653760,22,-0.0192776,-0.0243189,48.5625,0.115926,0.206824,0.275788,0,-1
13510798882181120,22,-0.0192195,-0.0243981,48.5636,0.546372,-0.163959,5.64277,0,-1
13510867601657856,22,-0.0192195,-0.0243981,48.5636,0.138942,-0.100407,2.23303,0,-1
13510798882185216,22,-0.0193041,-0.0243486,48.6267,0.351465,0.368397,1704.51,0,-1
13510867601661952,22,-0.0193041,-0.0243486,48.6267,0.0539178,0.0605371,520.842,0,-1
13510798882189312,22,-0.0192786,-0.0243041,48.5616,-0.0248245,0.058725,-0.949062,0,-1
13510867601666048,22,-0.0192786,-0.0243041,48.5616,0.130351,0.102649,-1.50234,0,-1
13510798882193408,22,-0.0193924,-0.0243737,48.5628,-0.233158,-0.0465066,1.19419,0,-1
13510867601670144,22,-0.0193924,-0.0243737,48.5628,-0.0117141,0.00577755,0.00434468,0,-1
13510798882197504,211,-41.3432,37.8619,2857.12,0.0287,0.0883527,3.88413,1,-1
13510867601674240,-211,-41.3432,37.8619,2857.12,-0.465881,0.312461,25.8287,-1,-1
13510798882201600,22,-0.0193326,-0.0242404,48.5638,-0.0663068,0.244795,3.1973,0,-1
13510867601678336,22,-0.0193326,-0.0242404,48.5638,0.020706,0.0812533,0.493888,0,-1
13510798882205696,22,-0.0194021,-0.0243891,48.5639,-0.140057,0.0214683,2.02676,0,-1
13510867601682432,22,-0.0194021,-0.0243891,48.5639,-0.218131,-0.138228,3.98113,0,-1
13510798882209792,211,-9.63591,-22.796,359.591,-0.321281,-0.335786,3.97641,1,-1
13510867601686528,-211,-9.63591,-22.796,359.591,0.104788,-0.176859,3.0256,-1,-1
13510798882213888,22,-0.0193939,-0.0244002,48.563,-0.0633765,0.00115249,0.230556,0,-1
13510867601690624,22,-0.0193939,-0.0244002,48.563,-0.357087,-0.21231,2.83559,0,-1
13510798882217984,22,-0.0193001,-0.0243785,48.563,0.161732,-0.16948,5.27209,0,-1
13510867601694720,22,-0.0193001,-0.0243785,48.563,-0.00413156,-0.00637031,0.0152162,0,-1
13510798882222080,22,-0.0193658,-0.0243145,48.5585,-0.333245,0.295324,-24.392,0,-1
13510867601698816,22,-0.0193658,-0.0243145,48.5585,0.0123763,0.00286262,-0.891592,0,-1
13510798882226176,211,-7.44438,-4.94946,-1123.79,-0.377955,-0.255924,-45.3399,1,-1
13510867601702912,-211,-7.44438,-4.94946,-1123.79,0.0391151,0.0311684,-8.1599,-1,-1
13510798882230272,22,-0.0192532,-0.0243675,48.5515,0.0553701,0.0554381,-10.8849,0,-1
13510867601707008,22,-0.0192532,-0.0243675,48.5515,0.147356,-0.0764022,-24.6176,0,-1
13510798882234368,22,-0.0193686,-0.02434,48.5621,-0.124562,-0.0205388,-0.55603,0,-1
13510867601711104,22,-0.0193686,-0.02434,48.5621,-0.136017,0.124035,-0.946141,0,-1
13510798882238464,211,-3.62938,-6.24171,7337.39,0.0907882,0.0214643,46.2072,1,-1
13510867601715200,-211,-3.62938,-6.24171,7337.39,-0.219916,-0.243852,214.506,-1,-1
13510798882242560,2212,-9.97478,-9.54361,45319.5,-0.174385,-0.292332,938.665,1,-1
13510867601719296,-211,-9.97478,-9.54361,45319.5,-0.0674748,0.0610696,161.153,-1,-1
13510798882246656,22,-0.0192811,-0.0243277,48.5946,-0.00545584,0.0476898,56.5314,0,-1
13510867601723392,22,-0.0192811,-0.0243277,48.5946,0.138533,0.0800265,66.951,0,-1
13510798882250752,22,-0.0193273,-0.0243416,48.5621,-0.0729867,0.176438,-3.66408,0,-1
13510867601727488,22,-0.0193273,-0.0243416,48.5621,-0.0944868,0.104522,-1.2969,0,-1
13510798882254848,22,-0.0193199,-0.0243439,48.5625,-0.0938446,0.192441,0.46032,0,-1
13510867601731584,22,-0.0193199,-0.0243439,48.5625,0.0292401,0.0730035,0.0771545,0,-1
13510798882258944,22,7.44909,-17.698,30887.5,0.144473,-0.11869,298.051,0,-1
13510867601735680,22,7.44909,-17.698,30887.5,-0.0275448,-0.0581705,101.761,0,-1
13510798882263040,22,46.8844,10.6626,40266.1,-0.0116334,0.167142,122.905,0,-1
13510867601739776,22,46.8844,10.6626,40266.1,0.0200257,-0.0131492,5.86968,0,-1
13510798882267136,22,-0.0193153,-0.0243616,48.5624,0.0942082,-0.0248265,0.0665759,0,-1
13510867601743872,22,-0.0193153,-0.0243616,48.5624,0.117391,-0.236675,0.13317,0,-1
13510798882271232,22,-0.0194707,-0.0243507,48.5511,-0.04262,0.00530104,-8.02595,0,-1
13510867601747968,22,-0.0194707,-0.0243507,48.5511,-0.151266,0.00753428,-6.18274,0,-1
13510798882275328,-2212,8.98806,-3.9659,-5695.17,0.604704,-0.278337,-418.56,-1,-1
13510867601752064,211,8.98806,-3.9659,-5695.17,0.106652,-0.032945,-35.0512,1,-1
13510798882279424,22,-0.0193154,-0.0243603,48.5624,0.144936,0.195644,-7.90169,0,-1
13510867601756160,22,-0.0193154,-0.0243603,48.5624,-0.0245921,0.0533728,-1.17981,0,-1
13510798882283520,22,-0.0193107,-0.0243683,48.5624,0.0437215,-0.0876464,-0.0631784,0,-1
13510867601760256,22,-0.0193107,-0.0243683,48.5624,-0.00516283,0.0326653,-0.101317,0,-1
13510798882287616,22,-0.0194482,-0.0243581,48.5623,-0.160987,0.0564347,-0.157906,0,-1
13510867601764352,22,-0.0194482,-0.0243581,48.5623,-0.0244307,-0.0523992,-0.0715714,0,-1
13510798882291712,22,-0.0192883,-0.0243497,48.5624,0.0206702,0.0257485,-0.239073,0,-1
13510867601768448,22,-0.0192883,-0.0243497,48.5624,0.0652524,0.0095256,-0.0272621,0,-1
13510798882295808,22,-0.0192796,-0.024392,48.5625,0.108762,-0.180978,0.253609,0,-1
13510867601772544,22,-0.0192796,-0.024392,48.5625,0.155091,-0.0451606,0.207114,0,-1
13510798882299904,22,-0.019316,-0.0243609,48.5625,-0.257331,-0.0774669,0.752661,0,-1
13510867601776640,22,-0.019316,-0.0243609,48.5625,-0.0894069,0.246642,3.11937,0,-1
18014398509481984,2212,0.0334909,-0.00968612,6.51913,-0.241905,-0.0998527,7000,1,-1
18014467228958720,2212,0.0334909,-0.00968612,6.51913,0.241905,0.0998527,-7000,1,-1
22517998136852480,2212,-0.00313264,-0.0162078,-53.5515,-0.303765,0.0434585,7000,1,-1
22518066856329216,2212,-0.00313264,-0.0162078,-53.5515,0.303765,-0.0434585,-7000,1,-1
27021597764222976,-321,-0.00386754,-0.00108391,18.0208,-0.850271,-0.498382,-0.932302,-1,-1
27021666483699712,-211,-0.00386754,-0.00108391,18.0208,0.0826308,0.200466,-12.3846,-1,-1
27021735203176448,-321,-0.00386754,-0.00108391,18.0208,0.00983893,0.365197,-292.282,-1,-1
27021803922653184,-321,-0.00386754,-0.00108391,18.0208,0.227705,-0.526061,-18.6582,-1,-1
27021872642129920,-321,-0.00386754,-0.00108391,18.0208,0.660211,0.403617,-9.58463,-1,-1
27021941361606656,211,-0.00386754,-0.00108391,18.0208,-1.67615,2.94018,-38.5726,1,-1
27022010081083392,-211,-0.00386754,-0.00108391,18.0208,-1.57431,3.36773,-40.0176,-1,-1
27022078800560128,-321,-0.00386754,-0.00108391,18.0208,-0.22811,-0.285549,68.428,-1,-1
27022147520036864,211,-0.00386754,-0.00108391,18.0208,0.391168,0.0931835,22.3041,1,-1
27022216239513600,-211,-0.00386754,-0.00108391,18.0208,-0.0460892,0.206688,144.589,-1,-1
27022284958990336,211,-0.00386754,-0.00108391,18.0208,0.0398195,0.105684,1287.66,1,-1
27022353678467072,-211,-0.00386754,-0.00108391,18.0208,0.131935,-0.199369,745.024,-1,-1
27022422397943808,2212,-0.00386754,-0.00108391,18.0208,0.698904,-0.000847645,2900.44,1,-1
27022491117420544,211,-0.00386754,-0.00108391,18.0208,0.450976,0.592335,18.7335,1,-1
27022559836897280,-211,-0.00386754,-0.00108391,18.0208,-0.326471,-0.468683,4.40626,-1,-1
27022628556374016,-211,-0.00386754,-0.00108391,18.0208,0.280462,0.256076,0.00736744,-1,-1
27022697275850752,211,-0.00386754,-0.00108391,18.0208,0.165032,-0.112547,-42.3188,1,-1
27022765995327488,211,-0.00386754,-0.00108391,18.0208,0.287144,0.375559,3.80295,1,-1
27022834714804224,-211,-0.00386754,-0.00108391,18.0208,-0.0885076,-0.183306,4.79479,-1,-1
27022903434280960,-211,-0.00386754,-0.00108391,18.0208,0.522509,-0.20982,0.208344,-1,-1
