hit_id,x,y,z,volume_id,layer_id,module_id
47,46.7809,6.78321,-1498,7,2,2
48,32.8432,9.65898,-1498,7,2,2
49,53.0089,8.79263,-1498,7,2,2
50,87.8222,20.6472,-1498,7,2,2
51,77.7375,21.2085,-1498,7,2,2
52,47.6475,14.4987,-1498,7,2,2
53,48.0997,13.5788,-1498,7,2,2
54,62.2616,9.88273,-1498,7,2,2
55,36.1353,8.95814,-1498,7,2,2
56,32.2309,6.42672,-1498,7,2,2
57,95.1012,31.2905,-1498,7,2,2
58,63.78,15.4922,-1498,7,2,2
59,81.8913,14.7497,-1498,7,2,2
60,98.058,27.1668,-1498,7,2,2
61,65.1757,8.4741,-1498,7,2,2
62,49.4007,13.9426,-1498,7,2,2
63,45.2028,6.61001,-1498,7,2,2
64,41.1016,10.9218,-1498,7,2,2
65,39.1862,5.16557,-1498,7,2,2
66,53.789,11.8081,-1498,7,2,2
67,89.6008,22.154,-1498,7,2,2
68,35.1431,4.65768,-1498,7,2,2
69,91.6362,22.5912,-1498,7,2,2
70,37.7238,7.64261,-1498,7,2,2
71,79.7922,17.2281,-1498,7,2,2
72,61.2685,7.8446,-1498,7,2,2
73,63.6009,11.9012,-1498,7,2,2
74,41.9537,7.37261,-1498,7,2,2
75,47.1756,15.2595,-1498,7,2,2
76,45.4403,9.95796,-1498,7,2,2
77,87.2128,16.4386,-1498,7,2,2
78,41.0069,9.8706,-1498,7,2,2
79,31.5466,9.75904,-1498,7,2,2
80,82.2315,19.3564,-1498,7,2,2
81,54.5282,16.9219,-1498,7,2,2
82,36.4158,12.3678,-1498,7,2,2
83,73.6916,9.38732,-1498,7,2,2
84,42.9626,12.8083,-1498,7,2,2
85,36.2173,15.137,-1502,7,2,3
86,70.9049,30.3169,-1502,7,2,3
87,44.6001,16.0656,-1502,7,2,3
88,34.0807,12.3578,-1502,7,2,3
89,83.8105,40.3168,-1502,7,2,3
90,38.1543,18.1041,-1502,7,2,3
91,32.9424,9.6674,-1502,7,2,3
92,50.8733,25.3208,-1502,7,2,3
93,74.0497,28.7512,-1502,7,2,3
94,35.1886,13.3579,-1502,7,2,3
95,47.7777,14.5676,-1502,7,2,3
96,48.2315,13.6191,-1502,7,2,3
97,95.3034,31.3851,-1502,7,2,3
98,73.5782,35.9161,-1502,7,2,3
99,43.5524,15.3611,-1502,7,2,3
100,29.3736,10.7869,-1502,7,2,3
101,49.5361,13.9971,-1502,7,2,3
102,61.2695,29.0317,-1502,7,2,3
103,31.3538,11.4448,-1502,7,2,3
104,56.0305,21.3956,-1502,7,2,3
105,55.9378,23.089,-1502,7,2,3
106,74.0141,28.2493,-1502,7,2,3
107,85.6717,34.6475,-1502,7,2,3
108,80.3792,32.7259,-1502,7,2,3
109,94.7757,31.9242,-1502,7,2,3
110,30.6052,14.8689,-1502,7,2,3
111,54.0089,19.3676,-1502,7,2,3
112,62.3987,27.3347,-1502,7,2,3
113,69.2795,26.4506,-1502,7,2,3
114,69.2809,34.7314,-1502,7,2,3
115,32.0632,15.9058,-1502,7,2,3
116,44.7382,22.3466,-1502,7,2,3
117,61.031,26.2269,-1502,7,2,3
118,52.3166,22.1303,-1502,7,2,3
119,47.2965,15.2883,-1502,7,2,3
120,34.6717,13.5768,-1502,7,2,3
121,30.0827,14.2196,-1502,7,2,3
122,56.4247,23.2366,-1502,7,2,3
123,31.6215,9.76969,-1502,7,2,3
124,54.7058,16.9503,-1502,7,2,3
125,36.5039,12.3874,-1502,7,2,3
126,86.6335,43.0556,-1502,7,2,3
127,84.2477,38.8202,-1502,7,2,3
128,43.076,12.8366,-1502,7,2,3
129,65.305,45.2087,-1497.5,7,2,4
130,50.4995,38.3642,-1497.5,7,2,4
131,38.4655,30.8726,-1497.5,7,2,4
132,36.1111,15.1213,-1497.5,7,2,4
133,67.4761,38.9744,-1497.5,7,2,4
134,34.6922,25.5109,-1497.5,7,2,4
135,77.3451,55.8122,-1497.5,7,2,4
136,26.2152,25.8871,-1497.5,7,2,4
137,34.0086,12.3082,-1497.5,7,2,4
138,25.4798,20.6279,-1497.5,7,2,4
139,38.0611,18.0755,-1497.5,7,2,4
140,50.7424,25.2602,-1497.5,7,2,4
141,35.0989,13.3281,-1497.5,7,2,4
142,22.3908,22.5466,-1497.5,7,2,4
143,32.7878,18.7143,-1497.5,7,2,4
144,26.6574,26.0268,-1497.5,7,2,4
145,54.9115,33.21,-1497.5,7,2,4
146,73.3581,35.8352,-1497.5,7,2,4
147,40.5271,30.8458,-1497.5,7,2,4
148,33.4698,29.3358,-1497.5,7,2,4
149,34.1011,20.9851,-1497.5,7,2,4
150,29.2831,10.7611,-1497.5,7,2,4
151,54.9709,36.8235,-1497.5,7,2,4
152,25.3414,22.3609,-1497.5,7,2,4
153,61.0805,28.9565,-1497.5,7,2,4
154,31.2448,11.4355,-1497.5,7,2,4
155,42.1999,29.4079,-1497.5,7,2,4
156,23.0802,23.7901,-1497.5,7,2,4
157,56.1368,37.4793,-1497.5,7,2,4
158,51.2734,28.1658,-1497.5,7,2,4
159,38.5872,30.2434,-1497.5,7,2,4
160,68.3437,46.6017,-1497.5,7,2,4
161,31.7069,25.9685,-1497.5,7,2,4
162,29.6356,24.2888,-1497.5,7,2,4
163,39.8513,23.336,-1497.5,7,2,4
164,50.3322,35.6229,-1497.5,7,2,4
165,84.3967,47.5255,-1497.5,7,2,4
166,26.1738,15.189,-1497.5,7,2,4
167,25.3188,20.9983,-1497.5,7,2,4
168,79.3528,46.0766,-1497.5,7,2,4
169,73.7519,45.6351,-1497.5,7,2,4
170,30.5539,14.8238,-1497.5,7,2,4
171,69.0861,34.6246,-1497.5,7,2,4
172,32.0364,15.8496,-1497.5,7,2,4
173,31.1626,19.5363,-1497.5,7,2,4
174,41.4329,29.583,-1497.5,7,2,4
175,44.6014,22.2593,-1497.5,7,2,4
176,23.431,21.0144,-1497.5,7,2,4
177,25.5071,22.5211,-1497.5,7,2,4
178,50.1664,28.2498,-1497.5,7,2,4
179,28.196,14.9036,-1497.5,7,2,4
180,25.0068,16.8782,-1497.5,7,2,4
181,65.8832,35.6526,-1497.5,7,2,4
182,34.576,13.5355,-1497.5,7,2,4
183,29.9651,14.1698,-1497.5,7,2,4
184,31.5532,9.74799,-1497.5,7,2,4
185,36.4332,21.5933,-1497.5,7,2,4
186,45.7474,36.2145,-1497.5,7,2,4
187,48.8618,32.9626,-1497.5,7,2,4
188,62.5603,47.1039,-1497.5,7,2,4
189,43.0791,27.5424,-1497.5,7,2,4
190,41.7634,37.8721,-1502.5,7,2,5
191,65.5144,45.401,-1502.5,7,2,5
192,50.6377,38.4814,-1502.5,7,2,5
193,38.6071,30.9681,-1502.5,7,2,5
194,61.2617,59.128,-1502.5,7,2,5
195,44.3965,43.2772,-1502.5,7,2,5
196,34.8421,25.5826,-1502.5,7,2,5
197,77.6172,56.0008,-1502.5,7,2,5
198,26.3146,25.9926,-1502.5,7,2,5
199,25.5832,20.6995,-1502.5,7,2,5
200,58.6444,51.1062,-1502.5,7,2,5
201,22.4872,22.5922,-1502.5,7,2,5
202,26.7439,26.0963,-1502.5,7,2,5
203,40.6875,30.9038,-1502.5,7,2,5
204,52.9669,51.5176,-1502.5,7,2,5
205,35.5409,35.9768,-1502.5,7,2,5
206,33.5811,29.4371,-1502.5,7,2,5
207,71.2762,68.536,-1502.5,7,2,5
208,62.5898,54.5417,-1502.5,7,2,5
209,25.4439,22.4216,-1502.5,7,2,5
210,47.8869,40.1431,-1502.5,7,2,5
211,42.3832,29.5246,-1502.5,7,2,5
212,23.1565,23.8872,-1502.5,7,2,5
213,63.4569,51.5343,-1502.5,7,2,5
214,38.7239,30.3446,-1502.5,7,2,5
215,31.8709,26.0696,-1502.5,7,2,5
216,29.7425,24.3176,-1502.5,7,2,5
217,50.4823,35.7186,-1502.5,7,2,5
218,52.8456,48.455,-1502.5,7,2,5
219,25.409,21.0767,-1502.5,7,2,5
220,35.3743,31.692,-1502.5,7,2,5
221,67.781,56.3452,-1502.5,7,2,5
222,41.5761,29.6901,-1502.5,7,2,5
223,67.9566,52.1554,-1502.5,7,2,5
224,23.5238,21.1104,-1502.5,7,2,5
225,25.615,22.5677,-1502.5,7,2,5
226,59.9146,58.5693,-1502.5,7,2,5
227,61.3228,61.4816,-1502.5,7,2,5
228,49.6146,44.1831,-1502.5,7,2,5
229,45.8892,36.3327,-1502.5,7,2,5
230,62.7518,47.2498,-1502.5,7,2,5
231,22.1455,24.0655,-1498,7,2,6
232,61.0805,58.9284,-1498,7,2,6
233,28.7668,31.5645,-1498,7,2,6
234,32.6451,35.7974,-1498,7,2,6
235,44.2731,43.176,-1498,7,2,6
236,24.6932,25.871,-1498,7,2,6
237,40.6872,43.0578,-1498,7,2,6
238,49.7128,58.0907,-1498,7,2,6
239,49.9232,63.6493,-1498,7,2,6
240,51.5748,66.6609,-1498,7,2,6
241,26.2252,25.894,-1498,7,2,6
242,33.5897,35.2866,-1498,7,2,6
243,29.0033,36.6146,-1498,7,2,6
244,22.4051,22.4991,-1498,7,2,6
245,26.671,26.0311,-1498,7,2,6
246,52.7827,51.3686,-1498,7,2,6
247,35.4095,35.8775,-1498,7,2,6
248,31.8804,40.4451,-1498,7,2,6
249,25.916,32.076,-1498,7,2,6
250,31.2422,38.697,-1498,7,2,6
251,24.9296,27.1486,-1498,7,2,6
252,29.7107,32.9775,-1498,7,2,6
253,23.3841,27.8027,-1498,7,2,6
254,23.7852,26.4246,-1498,7,2,6
255,46.7924,49.9751,-1498,7,2,6
256,24.2675,26.6044,-1498,7,2,6
257,24.5204,30.8268,-1498,7,2,6
258,23.0888,23.8385,-1498,7,2,6
259,48.9672,56.4479,-1498,7,2,6
260,52.6632,70.6298,-1498,7,2,6
261,64.4259,69.3125,-1498,7,2,6
262,39.5593,45.2787,-1498,7,2,6
263,35.6074,46.6566,-1498,7,2,6
264,44.9869,54.3282,-1498,7,2,6
265,59.746,58.3668,-1498,7,2,6
266,35.6117,49.0484,-1498,7,2,6
267,61.1454,61.3141,-1498,7,2,6
268,59.4311,75.3975,-1498,7,2,6
269,36.5928,42.1903,-1498,7,2,6
270,33.5429,43.3156,-1498,7,2,6
271,20.0411,22.9647,-1498,7,2,6
272,40.2802,44.7369,-1498,7,2,6
273,43.3235,49.609,-1498,7,2,6
274,32.8063,69.2767,-1502,7,2,7
275,24.771,37.9824,-1502,7,2,7
276,53.6974,83.6549,-1502,7,2,7
277,29.0766,54.6736,-1502,7,2,7
278,32.0375,50.0316,-1502,7,2,7
279,21.3052,36.3459,-1502,7,2,7
280,23.2094,40.9844,-1502,7,2,7
281,29.8459,51.4314,-1502,7,2,7
282,36.762,59.4639,-1502,7,2,7
283,36.8663,51.0216,-1502,7,2,7
284,43.1081,65.8006,-1502,7,2,7
285,26.048,56.1429,-1502,7,2,7
286,41.7361,60.3081,-1502,7,2,7
287,38.5803,59.2732,-1502,7,2,7
288,29.5107,52.0326,-1502,7,2,7
289,42.5499,66.9949,-1502,7,2,7
290,21.3582,44.7577,-1502,7,2,7
291,50.0495,81.3384,-1502,7,2,7
292,15.1232,33.3391,-1502,7,2,7
293,40.4656,72.3018,-1502,7,2,7
294,44.6183,70.9445,-1502,7,2,7
295,42.3491,79.7774,-1502,7,2,7
296,19.4823,28.4908,-1502,7,2,7
297,41.2303,61.0138,-1502,7,2,7
298,23.0448,50.1894,-1502,7,2,7
299,28.5288,42.8705,-1502,7,2,7
300,18.6264,30.7305,-1502,7,2,7
301,16.9483,36.5088,-1502,7,2,7
302,32.741,69.0485,-1497.5,7,2,8
303,15.7046,46.2108,-1497.5,7,2,8
304,11.6305,29.4504,-1497.5,7,2,8
305,24.6932,37.8604,-1497.5,7,2,8
306,28.9983,54.5252,-1497.5,7,2,8
307,8.06839,40.9718,-1497.5,7,2,8
308,28.4484,76.0626,-1497.5,7,2,8
309,4.72244,33.2859,-1497.5,7,2,8
310,37.7799,78.0779,-1497.5,7,2,8
311,9.87732,31.8813,-1497.5,7,2,8
312,29.7434,66.5153,-1497.5,7,2,8
313,21.2148,36.257,-1497.5,7,2,8
314,11.1188,48.5974,-1497.5,7,2,8
315,23.1306,40.8821,-1497.5,7,2,8
316,29.7204,51.3036,-1497.5,7,2,8
317,29.5532,65.011,-1497.5,7,2,8
318,34.9079,76.3703,-1497.5,7,2,8
319,23.7751,63.0816,-1497.5,7,2,8
320,25.5014,74.6967,-1497.5,7,2,8
321,36.8738,85.2975,-1497.5,7,2,8
322,18.1381,43.9852,-1497.5,7,2,8
323,20.5108,52.1959,-1497.5,7,2,8
324,8.03547,39.0631,-1497.5,7,2,8
325,25.9463,55.9111,-1497.5,7,2,8
326,11.0304,28.7856,-1497.5,7,2,8
327,6.53564,33.8743,-1497.5,7,2,8
328,37.2583,80.0849,-1497.5,7,2,8
329,20.2862,69.9455,-1497.5,7,2,8
330,9.64996,30.9404,-1497.5,7,2,8
331,4.02151,31.2018,-1497.5,7,2,8
332,29.4553,51.8396,-1497.5,7,2,8
333,9.17926,37.9048,-1497.5,7,2,8
334,21.3214,44.6149,-1497.5,7,2,8
335,36.871,90.7783,-1497.5,7,2,8
336,5.09293,31.3059,-1497.5,7,2,8
337,43.0121,87.4431,-1497.5,7,2,8
338,18.6657,62.2443,-1497.5,7,2,8
339,19.4589,62.0687,-1497.5,7,2,8
340,15.0308,33.2171,-1497.5,7,2,8
341,32.65,84.2464,-1497.5,7,2,8
342,28.3772,70.7951,-1497.5,7,2,8
343,7.83174,34.129,-1497.5,7,2,8
344,26.5664,83.5394,-1497.5,7,2,8
345,19.4269,28.4128,-1497.5,7,2,8
346,12.1492,38.6726,-1497.5,7,2,8
347,22.9874,50.0742,-1497.5,7,2,8
348,38.0516,82.1307,-1497.5,7,2,8
349,13.6827,32.3143,-1497.5,7,2,8
350,10.7728,38.8774,-1497.5,7,2,8
351,18.5698,30.6553,-1497.5,7,2,8
352,22.5415,72.9079,-1497.5,7,2,8
353,16.8919,36.4037,-1497.5,7,2,8
354,11.1654,54.7532,-1502.5,7,2,9
355,15.7347,46.3704,-1502.5,7,2,9
356,6.98648,40.7737,-1502.5,7,2,9
357,8.09016,41.0873,-1502.5,7,2,9
358,9.91271,31.9725,-1502.5,7,2,9
359,11.1742,48.7927,-1502.5,7,2,9
360,8.00833,52.0981,-1502.5,7,2,9
361,20.4786,90.1187,-1502.5,7,2,9
362,25.5791,74.9528,-1502.5,7,2,9
363,20.2078,82.7792,-1502.5,7,2,9
364,8.04578,39.1889,-1502.5,7,2,9
365,6.54208,33.9965,-1502.5,7,2,9
366,11.5914,69.8072,-1502.5,7,2,9
367,6.75337,44.3006,-1502.5,7,2,9
368,20.3661,70.1593,-1502.5,7,2,9
369,13.8732,90.6633,-1502.5,7,2,9
370,9.68948,31.0426,-1502.5,7,2,9
371,9.21013,38.0417,-1502.5,7,2,9
372,5.09449,31.3938,-1502.5,7,2,9
373,18.7287,62.4824,-1502.5,7,2,9
374,19.5066,62.2956,-1502.5,7,2,9
375,15.0468,91.2679,-1502.5,7,2,9
376,13.1431,70.0589,-1502.5,7,2,9
377,9.77357,56.8806,-1502.5,7,2,9
378,7.87572,34.1969,-1502.5,7,2,9
379,26.6302,83.8288,-1502.5,7,2,9
380,6.2024,29.7973,-1502.5,7,2,9
381,12.2124,38.7671,-1502.5,7,2,9
382,16.6636,99.9298,-1502.5,7,2,9
383,15.0131,82.7743,-1502.5,7,2,9
384,10.7762,38.9962,-1502.5,7,2,9
385,22.6322,73.1728,-1502.5,7,2,9
386,10.3393,60.7364,-1502.5,7,2,9
387,6.61562,49.1636,-1498,7,2,10
388,9.28851,84.5648,-1498,7,2,10
389,-1.50739,56.3639,-1498,7,2,10
390,4.70262,33.3056,-1498,7,2,10
391,5.64882,79.1038,-1498,7,2,10
392,10.8767,73.5181,-1498,7,2,10
393,-0.575928,74.5719,-1498,7,2,10
394,9.05264,72.0086,-1498,7,2,10
395,0.90188,30.8964,-1498,7,2,10
396,2.92551,59.7954,-1498,7,2,10
397,4.07145,57.7868,-1498,7,2,10
398,5.00403,36.498,-1498,7,2,10
399,-1.40328,56.4121,-1498,7,2,10
400,6.12343,47.5351,-1498,7,2,10
401,-1.876,37.6602,-1498,7,2,10
402,5.13302,52.7944,-1498,7,2,10
403,-0.750829,34.7504,-1498,7,2,10
404,6.25898,47.3455,-1498,7,2,10
405,0.0170896,44.5077,-1498,7,2,10
406,4.03646,31.2139,-1498,7,2,10
407,3.14744,97.0281,-1498,7,2,10
408,1.84687,33.9817,-1498,7,2,10
409,-1.48086,35.0336,-1498,7,2,10
410,7.56062,79.179,-1498,7,2,10
411,-0.76147,33.3406,-1498,7,2,10
412,-1.2561,64.0178,-1498,7,2,10
413,10.292,79.4719,-1498,7,2,10
414,2.59272,43.4587,-1498,7,2,10
415,1.57089,38.1224,-1498,7,2,10
416,-2.94774,64.828,-1498,7,2,10
417,5.44243,80.3049,-1498,7,2,10
418,-1.20831,56.3404,-1498,7,2,10
419,2.92681,31.1345,-1498,7,2,10
420,3.02319,30.4473,-1498,7,2,10
421,10.2357,93.413,-1498,7,2,10
422,-0.726164,33.7893,-1498,7,2,10
423,5.47236,44.3605,-1498,7,2,10
424,10.246,75.0632,-1498,7,2,10
425,2.80431,39.7745,-1498,7,2,10
426,3.82536,47.6499,-1498,7,2,10
427,5.8319,56.5762,-1498,7,2,10
428,2.43487,45.2767,-1498,7,2,10
429,6.84745,82.2256,-1498,7,2,10
430,0.398901,85.0465,-1498,7,2,10
431,5.29031,70.7248,-1498,7,2,10
432,4.43384,75.1369,-1498,7,2,10
433,-1.20986,50.5852,-1498,7,2,10
434,-5.38095,53.3955,-1502,7,2,11
435,-6.45447,49.1921,-1502,7,2,11
436,-8.06663,69.0393,-1502,7,2,11
437,-5.90354,61.3102,-1502,7,2,11
438,-4.89681,35.773,-1502,7,2,11
439,-1.51426,56.5211,-1502,7,2,11
440,-3.62911,37.509,-1502,7,2,11
441,-0.592594,74.7621,-1502,7,2,11
442,-14.1893,81.1964,-1502,7,2,11
443,-4.50971,41.0508,-1502,7,2,11
444,-6.58843,45.7961,-1502,7,2,11
445,-1.41898,56.585,-1502,7,2,11
446,-1.89333,37.7585,-1502,7,2,11
447,-0.762201,34.857,-1502,7,2,11
448,0.0239292,44.6238,-1502,7,2,11
449,-13.4655,82.8332,-1502,7,2,11
450,-1.48652,35.1386,-1502,7,2,11
451,-4.77505,35.5004,-1502,7,2,11
452,-0.796992,33.3873,-1502,7,2,11
453,-1.21725,64.2181,-1502,7,2,11
454,-4.81659,37.3027,-1502,7,2,11
455,-3.62494,43.8288,-1502,7,2,11
456,-2.93719,65.0419,-1502,7,2,11
457,-8.29746,49.6677,-1502,7,2,11
458,-8.24473,66.2041,-1502,7,2,11
459,-15.1231,87.3254,-1502,7,2,11
460,-1.21077,56.4885,-1502,7,2,11
461,-4.78775,44.5837,-1502,7,2,11
462,-7.61801,69.0746,-1502,7,2,11
463,-0.687174,33.9037,-1502,7,2,11
464,0.435238,85.2814,-1502,7,2,11
465,-8.08843,73.7772,-1502,7,2,11
466,-1.20965,50.7388,-1502,7,2,11
467,-7.66244,54.3445,-1502,7,2,11
468,-12.4266,32.8055,-1497.5,7,2,12
469,-5.35526,53.2557,-1497.5,7,2,12
470,-6.45569,49.0578,-1497.5,7,2,12
471,-22.5827,87.531,-1497.5,7,2,12
472,-9.76403,33.2808,-1497.5,7,2,12
473,-15.8943,37.8253,-1497.5,7,2,12
474,-8.01103,68.8156,-1497.5,7,2,12
475,-12.0833,41.2277,-1497.5,7,2,12
476,-4.88623,35.6667,-1497.5,7,2,12
477,-13.3171,32.6592,-1497.5,7,2,12
478,-3.59697,37.3646,-1497.5,7,2,12
479,-9.30726,30.0931,-1497.5,7,2,12
480,-22.1256,93.5518,-1497.5,7,2,12
481,-12.8234,56.0906,-1497.5,7,2,12
482,-14.1599,80.9338,-1497.5,7,2,12
483,-4.49912,40.9081,-1497.5,7,2,12
484,-27.8378,92.2856,-1497.5,7,2,12
485,-6.55607,45.6206,-1497.5,7,2,12
486,-15.37,55.1321,-1497.5,7,2,12
487,-27.5099,88.7778,-1497.5,7,2,12
488,-12.1062,54.8166,-1497.5,7,2,12
489,-15.752,40.2312,-1497.5,7,2,12
490,-25.4104,87.315,-1497.5,7,2,12
491,-12.6251,37.916,-1497.5,7,2,12
492,-1.86906,37.6637,-1497.5,7,2,12
493,-14.6172,71.9153,-1497.5,7,2,12
494,-0.75789,34.7488,-1497.5,7,2,12
495,-13.4317,82.6127,-1497.5,7,2,12
496,-6.58239,32.2368,-1497.5,7,2,12
497,-14.3918,42.0619,-1497.5,7,2,12
498,-1.49498,35.0346,-1497.5,7,2,12
499,-4.77195,35.4049,-1497.5,7,2,12
500,-19.7117,61.4365,-1497.5,7,2,12
501,-26.1465,83.9555,-1497.5,7,2,12
502,-17.4864,48.9549,-1497.5,7,2,12
503,-0.769937,33.2997,-1497.5,7,2,12
504,-7.80393,31.5419,-1497.5,7,2,12
505,-4.79008,37.1938,-1497.5,7,2,12
506,-12.1953,56.4728,-1497.5,7,2,12
507,-3.62262,43.6827,-1497.5,7,2,12
508,-8.26884,49.5421,-1497.5,7,2,12
509,-8.21665,66.031,-1497.5,7,2,12
510,-13.6874,42.983,-1497.5,7,2,12
511,-15.0564,87.024,-1497.5,7,2,12
512,-21.0481,52.4384,-1497.5,7,2,12
513,-4.77846,44.4277,-1497.5,7,2,12
514,-0.680514,33.784,-1497.5,7,2,12
515,-21.2417,66.7383,-1497.5,7,2,12
516,-7.21135,31.0012,-1497.5,7,2,12
517,-17.9061,88.8273,-1497.5,7,2,12
518,-15.4861,34.6259,-1497.5,7,2,12
519,-23.559,87.5281,-1497.5,7,2,12
520,-13.4055,38.5963,-1497.5,7,2,12
521,-27.413,94.5858,-1497.5,7,2,12
522,-10.8799,40.0704,-1497.5,7,2,12
523,-25.6094,83.2178,-1497.5,7,2,12
524,-14.4007,44.0266,-1497.5,7,2,12
525,-8.38643,36.9667,-1497.5,7,2,12
526,-7.62828,54.1562,-1497.5,7,2,12
527,-12.457,32.8829,-1502.5,7,2,13
528,-32.9912,67.3009,-1502.5,7,2,13
529,-40.1944,82.3391,-1502.5,7,2,13
530,-9.79342,33.3773,-1502.5,7,2,13
531,-15.9828,37.9979,-1502.5,7,2,13
532,-12.1262,41.361,-1502.5,7,2,13
533,-13.3284,32.7655,-1502.5,7,2,13
534,-30.1425,68.7853,-1502.5,7,2,13
535,-22.9357,54.7837,-1502.5,7,2,13
536,-9.34859,30.2129,-1502.5,7,2,13
537,-34.1306,79.0668,-1502.5,7,2,13
538,-15.4259,55.3372,-1502.5,7,2,13
539,-29.3241,61.4528,-1502.5,7,2,13
540,-34.5361,74.8195,-1502.5,7,2,13
541,-15.8307,40.3746,-1502.5,7,2,13
542,-12.7129,38.0738,-1502.5,7,2,13
543,-35.8436,88.9511,-1502.5,7,2,13
544,-26.8122,60.4841,-1502.5,7,2,13
545,-32.6728,69.9291,-1502.5,7,2,13
546,-14.4812,42.2121,-1502.5,7,2,13
547,-19.767,61.6367,-1502.5,7,2,13
548,-26.252,84.2176,-1502.5,7,2,13
549,-17.572,49.1513,-1502.5,7,2,13
550,-20.1338,42.7932,-1502.5,7,2,13
551,-23.5552,47.5253,-1502.5,7,2,13
552,-32.0377,71.5316,-1502.5,7,2,13
553,-13.7264,43.1336,-1502.5,7,2,13
554,-33.6826,76.0254,-1502.5,7,2,13
555,-21.1171,52.6145,-1502.5,7,2,13
556,-21.3222,66.9592,-1502.5,7,2,13
557,-41.6975,86.7517,-1502.5,7,2,13
558,-15.5013,34.745,-1502.5,7,2,13
559,-41.2944,86.6933,-1502.5,7,2,13
560,-13.4269,38.7522,-1502.5,7,2,13
561,-10.8768,40.1738,-1502.5,7,2,13
562,-25.6766,83.4818,-1502.5,7,2,13
563,-14.4309,44.1812,-1502.5,7,2,13
564,-22.3584,31.9401,-1498,7,2,14
565,-23.4694,33.3703,-1498,7,2,14
566,-20.5307,26.6609,-1498,7,2,14
567,-28.3234,40.6214,-1498,7,2,14
568,-29.2874,41.8119,-1498,7,2,14
569,-21.8397,39.5148,-1498,7,2,14
570,-16.9128,29.2738,-1498,7,2,14
571,-42.1915,62.0081,-1498,7,2,14
572,-39.5661,62.8913,-1498,7,2,14
573,-19.0789,32.2345,-1498,7,2,14
574,-31.1978,44.9293,-1498,7,2,14
575,-29.6495,47.8573,-1498,7,2,14
576,-33.1938,60.265,-1498,7,2,14
577,-18.6035,27.2481,-1498,7,2,14
578,-34.8388,63.2153,-1498,7,2,14
579,-42.8172,82.9335,-1498,7,2,14
580,-21.4929,39.3315,-1498,7,2,14
581,-40.764,80.8271,-1498,7,2,14
582,-41.6311,63.8689,-1498,7,2,14
583,-16.7868,26.5801,-1498,7,2,14
584,-20.9405,28.1909,-1498,7,2,14
585,-39.2534,51.4719,-1498,7,2,14
586,-43.1938,81.2514,-1498,7,2,14
587,-48.236,78.9532,-1498,7,2,14
588,-22.1026,40.8051,-1498,7,2,14
589,-18.7514,30.456,-1498,7,2,14
590,-19.8786,32.0083,-1498,7,2,14
591,-42.6434,76.047,-1498,7,2,14
592,-19.4781,35.9481,-1498,7,2,14
593,-46.0865,63.5796,-1498,7,2,14
594,-17.3052,29.627,-1498,7,2,14
595,-21.197,41.6239,-1498,7,2,14
596,-44.0836,87.1054,-1498,7,2,14
597,-24.1619,41.3904,-1498,7,2,14
598,-31.1763,30.6902,-1502,7,2,15
