hit_id,x,y,z,volume_id,layer_id,module_id
263,-21.3837,-117.67,-1502,7,2,24
264,-44.4677,-167.772,-1502,7,2,24
265,-36.5003,-133.242,-1502,7,2,24
266,-13.5426,-65.332,-1498,7,2,25
267,-6.90069,-75.2547,-1498,7,2,25
268,2.05356,-31.5803,-1498,7,2,25
269,0.903792,-60.2096,-1498,7,2,25
270,-11.5369,-79.9945,-1498,7,2,25
271,-7.58786,-87.8097,-1498,7,2,25
272,-10.0351,-47.9829,-1498,7,2,25
273,-0.608142,-88.9797,-1498,7,2,25
274,-7.88277,-94.106,-1498,7,2,25
275,-7.44643,-57.9726,-1498,7,2,25
276,2.91788,-61.3838,-1498,7,2,25
277,-3.94761,-60.6742,-1498,7,2,25
278,2.53468,-57.9682,-1498,7,2,25
279,-3.0324,-97.4782,-1498,7,2,25
280,-4.46162,-74.8526,-1498,7,2,25
281,-6.2784,-93.476,-1498,7,2,25
282,-7.49785,-52.8904,-1498,7,2,25
283,-3.48778,-89.8816,-1498,7,2,25
284,-3.7188,-77.5224,-1498,7,2,25
285,-16.7381,-104.972,-1498,7,2,26
286,-15.0834,-151.377,-1498,7,2,26
287,-16.7381,-104.972,-1498,7,2,26
288,-20.175,-141.192,-1498,7,2,26
289,-17.871,-149.284,-1498,7,2,26
290,-14.0141,-129.235,-1498,7,2,26
291,-21.2931,-117.359,-1498,7,2,26
292,-16.3229,-109.596,-1498,7,2,26
293,-7.6198,-110.901,-1498,7,2,26
294,-12.5999,-107.878,-1498,7,2,26
295,-13.2227,-147.087,-1498,7,2,26
296,-11.2346,-123.062,-1498,7,2,26
297,-1.22416,-105.96,-1502,7,2,27
298,-0.718214,-129.753,-1502,7,2,27
299,-8.1184,-133.917,-1502,7,2,27
300,-11.2853,-123.382,-1502,7,2,27
301,-12.5843,-108.175,-1502,7,2,27
302,-13.2488,-147.449,-1502,7,2,27
303,-5.39911,-119.488,-1502,7,2,27
304,-7.66932,-111.212,-1502,7,2,27
305,-4.36773,-130.741,-1502,7,2,27
306,-11.1597,-157.476,-1502,7,2,27
307,-4.0165,-129.64,-1502,7,2,27
308,-3.70293,-120.692,-1502,7,2,27
309,-6.90481,-110.915,-1502,7,2,27
310,-4.83539,-164.674,-1502,7,2,27
311,-6.31404,-128.451,-1502,7,2,27
312,-15.15,-151.761,-1502,7,2,27
313,-14.0736,-129.56,-1502,7,2,27
314,-7.89309,-161.857,-1502,7,2,27
315,5.69184,-77.1012,-1502,7,2,28
316,12.5076,-75.1221,-1502,7,2,28
317,4.48006,-72.5377,-1502,7,2,28
318,3.43354,-78.996,-1502,7,2,28
319,6.53852,-78.3002,-1502,7,2,28
320,2.96263,-61.5416,-1502,7,2,28
321,2.54388,-58.1327,-1502,7,2,28
322,10.1504,-44.1887,-1502,7,2,28
323,6.5624,-79.8782,-1502,7,2,28
324,-0.576683,-89.2197,-1502,7,2,28
325,6.43126,-99.242,-1502,7,2,28
326,13.1132,-86.6414,-1502,7,2,28
327,7.42408,-72.9831,-1502,7,2,28
328,0.912726,-60.3488,-1502,7,2,28
329,10.2004,-60.4642,-1502,7,2,28
330,10.676,-62.6837,-1502,7,2,28
331,12.9458,-58.3861,-1502,7,2,28
332,7.30581,-71.4804,-1502,7,2,28
333,11.8651,-111.024,-1498,7,2,29
334,13.7441,-154.914,-1498,7,2,29
335,2.55348,-105.333,-1498,7,2,29
336,3.5098,-137.085,-1498,7,2,29
337,4.2399,-152.877,-1498,7,2,29
338,5.30612,-104.484,-1498,7,2,29
339,9.49478,-143.117,-1498,7,2,29
340,7.9636,-159.8,-1498,7,2,29
341,8.31332,-150.042,-1498,7,2,29
342,23.2605,-147.602,-1502,7,2,30
343,11.8699,-111.331,-1502,7,2,30
344,21.6264,-128.917,-1502,7,2,30
345,17.4045,-158.607,-1502,7,2,30
346,22.0647,-148.586,-1502,7,2,30
347,19.2828,-166.644,-1502,7,2,30
348,25.8599,-125.85,-1502,7,2,30
349,13.7099,-155.284,-1502,7,2,30
350,20.8391,-146.315,-1502,7,2,30
351,15.1845,-120.978,-1502,7,2,30
352,21.4492,-58.8211,-1497.5,7,2,31
353,13.0931,-86.3427,-1497.5,7,2,31
354,16.6021,-75.2568,-1497.5,7,2,31
355,15.6747,-73.1076,-1497.5,7,2,31
356,10.6005,-62.4669,-1497.5,7,2,31
357,17.0103,-86.3814,-1497.5,7,2,31
358,12.4488,-74.8774,-1497.5,7,2,31
359,24.6071,-73.0457,-1497.5,7,2,31
360,10.1856,-60.3105,-1497.5,7,2,31
361,12.9203,-58.2077,-1497.5,7,2,31
362,25.0748,-73.2805,-1497.5,7,2,31
363,20.4623,-59.6366,-1497.5,7,2,31
364,31.4501,-131.425,-1498,7,2,32
365,37.6395,-132.348,-1498,7,2,32
366,27.5286,-107.326,-1498,7,2,32
367,25.8006,-125.53,-1498,7,2,32
368,30.6228,-136.184,-1498,7,2,32
369,29.3071,-142.781,-1498,7,2,32
370,33.1591,-165.116,-1498,7,2,32
371,36.6396,-67.6162,-1502.5,7,2,33
372,34.7587,-66.995,-1502.5,7,2,33
373,20.5438,-59.8537,-1502.5,7,2,33
374,25.1768,-73.5211,-1502.5,7,2,33
375,40.119,-78.76,-1502.5,7,2,33
376,21.548,-59.0116,-1502.5,7,2,33
377,36.4474,-72.9769,-1502.5,7,2,33
378,21.8757,-52.8779,-1502.5,7,2,33
379,31.4683,-60.0964,-1502.5,7,2,33
380,25.6019,-55.0796,-1502.5,7,2,33
381,33.6531,-91.5023,-1502.5,7,2,33
382,34.1902,-79.2107,-1502.5,7,2,33
383,24.7027,-73.2913,-1502.5,7,2,33
384,27.0818,-57.0847,-1502.5,7,2,33
385,26.1658,-66.1097,-1502.5,7,2,33
386,32.0543,-69.0893,-1502.5,7,2,33
387,35.1308,-93.7633,-1502.5,7,2,33
388,27.6504,-107.593,-1502,7,2,34
389,36.4554,-115.769,-1502,7,2,34
390,53.8289,-155.805,-1502,7,2,34
391,39.5639,-98.7689,-1502,7,2,34
392,51.276,-151.65,-1502,7,2,34
393,44.3027,-104.978,-1498,7,2,35
394,47.3678,-97.9319,-1498,7,2,35
395,45.852,-102.427,-1498,7,2,35
396,65.7274,-147.806,-1498,7,2,35
397,39.4295,-98.5214,-1498,7,2,35
398,45.9975,-102.751,-1498,7,2,35
399,66.8247,-144.102,-1498,7,2,35
400,61.7186,-148.878,-1498,7,2,35
401,49.4041,-111.58,-1498,7,2,35
402,50.0659,-79.547,-1498,7,2,36
403,41.9621,-53.3085,-1498,7,2,36
404,35.7433,-50.7201,-1498,7,2,36
405,36.6947,-44.9042,-1498,7,2,36
406,34.6191,-66.7804,-1498,7,2,36
407,31.3629,-59.9356,-1498,7,2,36
408,25.5147,-54.8899,-1498,7,2,36
409,32.387,-44.8603,-1498,7,2,36
410,36.4785,-67.4222,-1498,7,2,36
411,31.0425,-50.896,-1498,7,2,36
412,39.9986,-78.5254,-1498,7,2,36
413,48.1045,-73.7625,-1498,7,2,36
414,34.3045,-49.4248,-1498,7,2,36
415,27.0022,-56.9344,-1498,7,2,36
416,46.5119,-77.7666,-1498,7,2,36
417,40.2114,-71.5999,-1498,7,2,36
418,30.3142,-46.2625,-1498,7,2,36
419,39.8742,-78.1374,-1498,7,2,36
420,50.0291,-68.2908,-1498,7,2,36
421,45.0756,-61.1643,-1498,7,2,36
422,48.6093,-78.9883,-1498,7,2,36
423,76.1738,-143.797,-1502,7,2,37
424,78.4409,-129.063,-1502,7,2,37
425,51.8443,-95.8013,-1502,7,2,37
426,79.4292,-155.19,-1502,7,2,37
427,67.7562,-113.477,-1502,7,2,37
428,60.8446,-98.4994,-1502,7,2,37
429,68.6182,-131.465,-1502,7,2,37
430,69.3799,-133.552,-1502,7,2,37
431,61.3669,-108.397,-1502,7,2,37
432,76.4411,-136.776,-1502,7,2,37
433,60.5601,-92.2344,-1502,7,2,37
434,59.592,-107.245,-1502,7,2,37
435,74.253,-111.714,-1498,7,2,38
436,60.6628,-98.2447,-1498,7,2,38
437,78.1573,-128.738,-1498,7,2,38
438,79.7199,-125.622,-1498,7,2,38
439,86.6812,-127.733,-1498,7,2,38
440,99.8607,-134.321,-1498,7,2,38
441,66.2002,-88.0141,-1498,7,2,38
442,81.9007,-125.709,-1498,7,2,38
443,32.4473,-45.0354,-1502,7,2,39
444,49.959,-61.8434,-1502,7,2,39
445,34.3915,-49.5444,-1502,7,2,39
446,48.4208,-54.5762,-1502,7,2,39
447,42.0777,-53.4625,-1502,7,2,39
448,35.8237,-50.8363,-1502,7,2,39
449,46.5358,-44.0545,-1502,7,2,39
450,46.8822,-52.159,-1502,7,2,39
451,38.0129,-40.2755,-1502,7,2,39
452,50.2007,-68.5165,-1502,7,2,39
453,53.7357,-64.9566,-1502,7,2,39
454,36.7618,-45.0058,-1502,7,2,39
455,49.4431,-61.4704,-1502,7,2,39
456,52.047,-56.4354,-1502,7,2,39
457,53.7378,-54.1037,-1502,7,2,39
458,42.7348,-40.1824,-1502,7,2,39
459,63.5345,-76.5835,-1502,7,2,39
460,45.1847,-61.3347,-1502,7,2,39
461,50.4302,-64.4739,-1502,7,2,39
462,50.1861,-52.2548,-1502,7,2,39
463,61.0289,-80.4248,-1502,7,2,39
464,41.8777,-41.4492,-1502,7,2,39
465,46.061,-47.271,-1502,7,2,39
466,44.0689,-45.9395,-1502,7,2,39
467,38.1458,-44.9325,-1502,7,2,39
468,30.3798,-46.3871,-1502,7,2,39
469,109.077,-129.894,-1502,7,2,40
470,71.1754,-92.5615,-1502,7,2,40
471,96.1149,-110.929,-1502,7,2,40
472,71.3751,-86.6973,-1502,7,2,40
473,109.389,-127.076,-1502,7,2,40
474,66.4012,-88.221,-1502,7,2,40
475,97.2468,-120.123,-1502,7,2,40
476,105.597,-128.897,-1502,7,2,40
477,80.3509,-95.3149,-1502,7,2,40
478,96.7459,-123.042,-1502,7,2,40
479,103.93,-109.834,-1498,7,2,41
480,72.9433,-64.7652,-1497.5,7,2,42
481,49.3683,-44.0385,-1497.5,7,2,42
482,42.3768,-41.3549,-1497.5,7,2,42
483,46.451,-41.2181,-1497.5,7,2,42
484,47.84,-35.4345,-1497.5,7,2,42
485,45.9103,-47.1345,-1497.5,7,2,42
486,62.2715,-57.4261,-1497.5,7,2,42
487,54.2992,-50.0252,-1497.5,7,2,42
488,41.7133,-41.3143,-1497.5,7,2,42
489,47.0046,-40.3101,-1497.5,7,2,42
490,50.0617,-52.061,-1497.5,7,2,42
491,61.445,-50.079,-1497.5,7,2,42
492,80.7099,-58.9075,-1497.5,7,2,42
493,46.3703,-43.9109,-1497.5,7,2,42
494,43.9515,-45.7903,-1497.5,7,2,42
495,53.5651,-53.9353,-1497.5,7,2,42
496,71.5803,-68.0067,-1497.5,7,2,42
497,131.568,-100.186,-1502,7,2,43
498,127.751,-103.906,-1502,7,2,43
499,85.7137,-65.8139,-1502,7,2,43
500,100.699,-81.8742,-1502,7,2,43
501,53.6243,-30.8965,-1502.5,7,2,44
502,78.2277,-45.5044,-1502.5,7,2,44
503,77.2586,-44.5587,-1502.5,7,2,44
504,48.8625,-27.0402,-1502.5,7,2,44
505,75.749,-48.0902,-1502.5,7,2,44
506,58.5807,-28.7147,-1502.5,7,2,44
507,80.2041,-55.4531,-1502.5,7,2,44
508,81.6384,-44.5451,-1502.5,7,2,44
509,46.2609,-27.733,-1502.5,7,2,44
510,48.0047,-35.5453,-1502.5,7,2,44
511,63.0839,-40.9742,-1502.5,7,2,44
512,99.9264,-68.3603,-1498,7,2,45
513,92.8683,-65.5254,-1498,7,2,45
514,85.5293,-65.5889,-1498,7,2,45
515,131.275,-99.8347,-1498,7,2,45
516,92.4299,-56.0129,-1498,7,2,45
517,105.478,-63.7391,-1498,7,2,45
518,105.755,-63.9132,-1502,7,2,46
519,132.482,-65.4071,-1502,7,2,46
520,136.753,-68.6035,-1502,7,2,46
521,151.705,-88.8203,-1502,7,2,46
522,92.6725,-56.1683,-1502,7,2,46
523,147.808,-81.2748,-1502,7,2,46
524,58.3841,-28.6484,-1498,7,2,47
525,62.7706,-23.8627,-1498,7,2,47
526,52.1548,-20.1691,-1498,7,2,47
527,90.8457,-32.2987,-1498,7,2,47
528,72.7121,-34.1503,-1498,7,2,47
529,61.0785,-18.6158,-1498,7,2,47
530,48.6982,-26.9094,-1498,7,2,47
531,60.1355,-21.0394,-1498,7,2,47
532,46.0877,-27.614,-1498,7,2,47
533,53.4615,-30.8307,-1498,7,2,47
534,78.4142,-26.4459,-1498,7,2,47
535,58.3303,-20.3999,-1498,7,2,47
536,40.3529,-8.38664,-1498,7,2,47
537,58.8884,-33.4574,-1498,7,2,47
538,128.807,-61.219,-1498,7,2,48
539,136.378,-68.4426,-1498,7,2,48
540,132.129,-65.2546,-1498,7,2,48
541,98.0624,-37.329,-1498,7,2,48
542,144.874,-66.7831,-1498,7,2,48
543,102.108,-40.3574,-1498,7,2,48
544,137.627,-55.8017,-1498,7,2,48
545,127.888,-51.7404,-1498,7,2,48
546,110.638,-49.0265,-1498,7,2,48
547,109.019,-39.7467,-1498,7,2,48
548,115.064,-36.8518,-1502,7,2,49
549,102.392,-40.4091,-1502,7,2,49
550,154.073,-56.8342,-1502,7,2,49
551,157.879,-60.1139,-1502,7,2,49
552,150.533,-55.7531,-1502,7,2,49
553,134.43,-40.1257,-1502,7,2,49
554,160.309,-49.0634,-1502,7,2,49
555,109.318,-39.8302,-1502,7,2,49
556,110.142,-38.8406,-1502,7,2,49
557,152.783,-58.7749,-1502,7,2,49
558,103.351,-34.0335,-1502,7,2,49
559,97.386,-31.1706,-1502,7,2,50
560,84.9486,-13.5811,-1502,7,2,50
561,79.0407,-11.4429,-1502,7,2,50
562,68.7764,-16.1261,-1502,7,2,50
563,40.5016,-8.36093,-1502,7,2,50
564,60.3448,-21.1267,-1502,7,2,50
565,70.9428,-10.4757,-1502,7,2,50
566,54.4914,-11.0511,-1502,7,2,50
567,87.6904,-13.4166,-1502,7,2,50
568,93.5936,-23.1126,-1502,7,2,50
569,63.4299,-7.79788,-1502,7,2,50
570,78.6381,-26.5667,-1502,7,2,50
571,82.0875,-24.0525,-1502,7,2,50
572,61.2231,-18.6835,-1502,7,2,50
573,58.4932,-20.4449,-1502,7,2,50
574,71.1382,-20.3954,-1502,7,2,50
575,75.8655,-20.0906,-1502,7,2,50
576,54.2303,-11.6569,-1502,7,2,50
577,52.337,-20.201,-1502,7,2,50
578,64.7461,-15.0042,-1502,7,2,50
579,120.76,-24.1733,-1498,7,2,51
580,134.086,-40.0374,-1498,7,2,51
581,126.832,-33.6572,-1498,7,2,51
582,115.62,-25.6784,-1498,7,2,51
583,143.678,-27.5059,-1498,7,2,51
584,168.92,-41.3475,-1498,7,2,51
585,122.679,-27.8522,-1498,7,2,51
586,125.468,-32.326,-1498,7,2,51
587,40.3523,-8.3668,-1497.5,7,2,52
588,70.7694,-10.4597,-1497.5,7,2,52
589,92.4269,-4.84166,-1497.5,7,2,52
590,54.0306,-11.6501,-1497.5,7,2,52
591,63.2516,-7.76159,-1497.5,7,2,52
592,87.4107,-13.3744,-1497.5,7,2,52
593,87.068,0.19432,-1497.5,7,2,52
